event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,anchor_time_abs_storage_s,event_start_rel_s,event_end_rel_s,event_start_abs_storage_s,event_end_abs_storage_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,vehicle_read_status,vehicle_read_error,peak_abs_ay_window,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,median_speed_kmh_window,steering_delta_peak_post3s,instability_review_score,codex_recommended_decision,road_guided_instability_score,road_guided_recommended_decision,old_v400_near_count,old_v400_overlap_count,old_v400_max_level,old_v400_road_type_mode,old_v400_phase_mode,old_v400_min_abs_anchor_gap_s,road_design_map_status,road_design_module_name,road_design_instance_name,road_design_mapping_reliability,road_design_risk_class,manual_label_count,manual_label_decision_mode,oldcode_usable,oldcode_drop_reason,history_full_3s_oldcode,future_full_2s_oldcode,future_rows_available_oldcode,random_event_split,session_level_split,subject_level_split,vehicle_file_count,physio_file_count,eeg_file_count,vehicle_paths,physio_paths,eeg_paths,vehicle_time_min,vehicle_time_max,physio_time_min,physio_time_max,eeg_time_min,eeg_time_max,vehicle_available,physio_available,eeg_available,all_three_modalities_available,anchor_uses_steering,anchor_source_nonsteering_vehicle_dynamics,steering_used_only_as_response_evidence,raw_vehicle_file_modified
vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000043710,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_21_17_02,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_17_02_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,3f29be6faacf4866df22a866363d9fee1ed6c01b1ec827193044c011637766cd,43.71,1758921466.218,43.71,53.355,1758921466.218,1758921475.863,9.645,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,1,2,allraw_nonsteering_seed__hzh__2025_09_26_21_17_02__00003;allraw_nonsteering_seed__hzh__2025_09_26_21_17_02__00004,ay;ay,strong;medium,ok,,3.99939,0.145541,0.160162,2.216441,106.61,0.870396,58.34,auto_accept_instability_medium,86.09,hybrid_accept_high,2,2,medium_active,straight,primary,0.145,ok,middle_section,section1,high,design_regular_road,0,none,True,,True,True,124176.0,val,train,test,1,1,1,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_17_02_vehicle.csv,原始生理数据/hzh/Entity_Recording_2025_09_26_21_17_02_physio.csv,原始脑电数据/hzh/Entity_Recording_2025_09_26_21_17_02_eeg.csv,1758921422.508,1758922087.0979998,1758921422.503,1758922087.1009998,1758921422.541,1758922087.1009998,True,True,True,True,False,True,True,False
vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000110230,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_21_17_02,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_17_02_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,3f29be6faacf4866df22a866363d9fee1ed6c01b1ec827193044c011637766cd,110.23,1758921532.738,110.23,117.8,1758921532.738,1758921540.3079998,7.57,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,2,2,allraw_nonsteering_seed__hzh__2025_09_26_21_17_02__00006;allraw_nonsteering_seed__hzh__2025_09_26_21_17_02__00007,ay;roll_rate,strong;weak,ok,,4.05533,0.143317,0.157686,2.44638,97.7837,1.153317,58.79,auto_accept_instability_medium,89.33,hybrid_accept_high,2,2,medium_active,straight,secondary,0.01,ok,middle_section,section2,high,design_regular_road,0,none,True,,True,True,110872.0,val,train,test,1,1,1,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_17_02_vehicle.csv,原始生理数据/hzh/Entity_Recording_2025_09_26_21_17_02_physio.csv,原始脑电数据/hzh/Entity_Recording_2025_09_26_21_17_02_eeg.csv,1758921422.508,1758922087.0979998,1758921422.503,1758922087.1009998,1758921422.541,1758922087.1009998,True,True,True,True,False,True,True,False
vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000164995,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_21_17_02,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_17_02_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,3f29be6faacf4866df22a866363d9fee1ed6c01b1ec827193044c011637766cd,164.995,1758921587.5029998,164.995,185.575,1758921587.5029998,1758921608.083,20.58,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,3,3,allraw_nonsteering_seed__hzh__2025_09_26_21_17_02__00010;allraw_nonsteering_seed__hzh__2025_09_26_21_17_02__00011;allraw_nonsteering_seed__hzh__2025_09_26_21_17_02__00012,roll_rate;roll_rate;ay,extreme;weak;medium,ok,,10.8887,1.205515,0.475747,2.93604,89.2165,0.841596,93.74,auto_accept_instability_high,100.0,hybrid_accept_high,1,1,weak,curve,secondary,4.485,ok,curve1,curve1,high,design_curve_context,0,none,True,,True,True,99919.0,train,train,test,1,1,1,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_17_02_vehicle.csv,原始生理数据/hzh/Entity_Recording_2025_09_26_21_17_02_physio.csv,原始脑电数据/hzh/Entity_Recording_2025_09_26_21_17_02_eeg.csv,1758921422.508,1758922087.0979998,1758921422.503,1758922087.1009998,1758921422.541,1758922087.1009998,True,True,True,True,False,True,True,False
vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000199585,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_21_17_02,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_17_02_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,3f29be6faacf4866df22a866363d9fee1ed6c01b1ec827193044c011637766cd,199.585,1758921622.093,199.585,207.635,1758921622.093,1758921630.143,8.05,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,2,2,allraw_nonsteering_seed__hzh__2025_09_26_21_17_02__00013;allraw_nonsteering_seed__hzh__2025_09_26_21_17_02__00014,roll_rate;ay,medium;medium,ok,,3.4303,0.147,0.144541,1.715659,91.5939,0.960978,54.59,needs_human_review,85.58,hybrid_accept_high,2,2,strong_active,straight,primary,0.115,ok,middle_section,section3,low,design_regular_road,0,none,True,,True,True,93001.0,test,train,test,1,1,1,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_17_02_vehicle.csv,原始生理数据/hzh/Entity_Recording_2025_09_26_21_17_02_physio.csv,原始脑电数据/hzh/Entity_Recording_2025_09_26_21_17_02_eeg.csv,1758921422.508,1758922087.0979998,1758921422.503,1758922087.1009998,1758921422.541,1758922087.1009998,True,True,True,True,False,True,True,False
vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000328340,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_21_17_02,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_17_02_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,3f29be6faacf4866df22a866363d9fee1ed6c01b1ec827193044c011637766cd,328.34,1758921750.8479998,328.34,346.735,1758921750.8479998,1758921769.2429998,18.395,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,3,1,3,allraw_nonsteering_seed__hzh__2025_09_26_21_17_02__00024;allraw_nonsteering_seed__hzh__2025_09_26_21_17_02__00025;allraw_nonsteering_seed__hzh__2025_09_26_21_17_02__00026,ay;roll_rate;ay,weak;extreme;weak,ok,,7.74707,1.033207,0.287838,2.55694,99.722,0.332485,91.51,auto_accept_instability_high,100.0,hybrid_accept_high,0,0,none,none,none,,ok,middle_section,section4,low,design_regular_road,0,none,True,,True,True,67250.0,train,train,test,1,1,1,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_17_02_vehicle.csv,原始生理数据/hzh/Entity_Recording_2025_09_26_21_17_02_physio.csv,原始脑电数据/hzh/Entity_Recording_2025_09_26_21_17_02_eeg.csv,1758921422.508,1758922087.0979998,1758921422.503,1758922087.1009998,1758921422.541,1758922087.1009998,True,True,True,True,False,True,True,False
vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000397515,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_21_17_02,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_17_02_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,3f29be6faacf4866df22a866363d9fee1ed6c01b1ec827193044c011637766cd,397.515,1758921820.023,397.515,401.98,1758921820.023,1758921824.488,4.465,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__hzh__2025_09_26_21_17_02__00034,roll_rate,extreme,ok,,4.1781,0.927032,0.19104,1.792466,95.2344,1.085246,78.48,auto_accept_instability_high,100.0,hybrid_accept_high,2,2,medium_active,straight,secondary,0.08,ok,middle_section,section5,very_low,design_regular_road,0,none,True,,True,True,53415.0,test,train,test,1,1,1,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_17_02_vehicle.csv,原始生理数据/hzh/Entity_Recording_2025_09_26_21_17_02_physio.csv,原始脑电数据/hzh/Entity_Recording_2025_09_26_21_17_02_eeg.csv,1758921422.508,1758922087.0979998,1758921422.503,1758922087.1009998,1758921422.541,1758922087.1009998,True,True,True,True,False,True,True,False
vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000422495,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_26_21_17_02,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_17_02_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_26_21_17_02_vehicle.csv,3f29be6faacf4866df22a866363d9fee1ed6c01b1ec827193044c011637766cd,422.495,1758921845.0029998,422.495,429.015,1758921845.0029998,1758921851.523,6.52,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__hzh__2025_09_26_21_17_02__00035,roll_rate,strong,ok,,4.55033,0.234608,0.180171,2.44372,101.525,1.219463,64.97,auto_accept_instability_medium,100.0,hybrid_accept_high,3,3,extreme_active,straight,secondary,0.64,ok,middle_section,section5,very_low,design_regular_road,0,none,True,,True,True,48419.0,train,train,test,1,1,1,原始车辆数据/hzh/Entity_Recording_2025_09_26_21_17_02_vehicle.csv,原始生理数据/hzh/Entity_Recording_2025_09_26_21_17_02_physio.csv,原始脑电数据/hzh/Entity_Recording_2025_09_26_21_17_02_eeg.csv,1758921422.508,1758922087.0979998,1758921422.503,1758922087.1009998,1758921422.541,1758922087.1009998,True,True,True,True,False,True,True,False
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000054775,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_27_19_22_27,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_22_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,a4c313d8f9707d2fd12bcc4421c179cdba5fc8d2e0656371f297b76fe104c6d3,54.775,1759001002.755,54.775,62.955,1759001002.755,1759001010.935,8.18,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__hzh__2025_09_27_19_22_27__00001,roll_rate,extreme,ok,,12.757793,1.868518,2.34331,24.674392,135.7282,1.602566,94.4,auto_accept_instability_high,100.0,hybrid_accept_high,2,2,extreme_active,straight,secondary,0.75,ok,longstraight,longstraight,high,design_regular_road,0,none,True,,True,True,104435.0,train,train,test,1,1,1,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_22_27_vehicle.csv,原始生理数据/hzh/Entity_Recording_2025_09_27_19_22_27_physio.csv,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_22_27_eeg.csv,1759000947.98,1759001524.932,1759000947.956,1759001524.9329998,1759000948.018,1759001524.932,True,True,True,True,False,True,True,False
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000073950,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_27_19_22_27,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_22_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,a4c313d8f9707d2fd12bcc4421c179cdba5fc8d2e0656371f297b76fe104c6d3,73.95,1759001021.93,73.95,77.595,1759001021.93,1759001025.575,3.645,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__hzh__2025_09_27_19_22_27__00002,roll_rate,extreme,ok,,7.13655,2.57894,0.27678,26.812909,35.52572,1.666087,92.37,auto_accept_instability_high,100.0,hybrid_accept_high,2,2,extreme_active,straight,secondary,1.0,ok,middle_section,section2,high,design_regular_road,0,none,True,,True,True,100600.0,train,train,test,1,1,1,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_22_27_vehicle.csv,原始生理数据/hzh/Entity_Recording_2025_09_27_19_22_27_physio.csv,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_22_27_eeg.csv,1759000947.98,1759001524.932,1759000947.956,1759001524.9329998,1759000948.018,1759001524.932,True,True,True,True,False,True,True,False
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000153715,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_27_19_22_27,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_22_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,a4c313d8f9707d2fd12bcc4421c179cdba5fc8d2e0656371f297b76fe104c6d3,153.715,1759001101.695,153.715,172.11,1759001101.695,1759001120.09,18.395,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__hzh__2025_09_27_19_22_27__00005,roll_rate,extreme,ok,,12.218497,1.466498,0.495272,8.526516,111.5208,1.793154,94.57,auto_accept_instability_high,100.0,hybrid_accept_high,3,3,extreme_active,straight,secondary,0.1,ok,curve1,curve1,medium,design_curve_context,0,none,True,,True,True,84647.0,train,train,test,1,1,1,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_22_27_vehicle.csv,原始生理数据/hzh/Entity_Recording_2025_09_27_19_22_27_physio.csv,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_22_27_eeg.csv,1759000947.98,1759001524.932,1759000947.956,1759001524.9329998,1759000948.018,1759001524.932,True,True,True,True,False,True,True,False
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000193515,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_27_19_22_27,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_22_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,a4c313d8f9707d2fd12bcc4421c179cdba5fc8d2e0656371f297b76fe104c6d3,193.515,1759001141.4950001,193.515,196.185,1759001141.4950001,1759001144.165,2.67,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__hzh__2025_09_27_19_22_27__00007,roll_rate,strong,ok,,4.02866,0.201514,0.171109,2.499728,102.1156,1.08001,60.55,auto_accept_instability_medium,89.23,hybrid_accept_high,2,2,strong_active,straight,primary,0.13,ok,middle_section,section3,low,design_regular_road,0,none,True,,True,True,76687.0,train,train,test,1,1,1,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_22_27_vehicle.csv,原始生理数据/hzh/Entity_Recording_2025_09_27_19_22_27_physio.csv,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_22_27_eeg.csv,1759000947.98,1759001524.932,1759000947.956,1759001524.9329998,1759000948.018,1759001524.932,True,True,True,True,False,True,True,False
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000301310,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_27_19_22_27,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_22_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,a4c313d8f9707d2fd12bcc4421c179cdba5fc8d2e0656371f297b76fe104c6d3,301.31,1759001249.29,301.31,316.75,1759001249.29,1759001264.73,15.44,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__hzh__2025_09_27_19_22_27__00014,roll_rate,extreme,ok,,12.590498,1.603968,0.371407,2.8318,100.3958,0.433191,93.38,auto_accept_instability_high,100.0,hybrid_accept_high,1,1,extreme_active,curve,secondary,4.275,ok,middle_section,section4,low,design_regular_road,0,none,True,,True,True,55128.0,train,train,test,1,1,1,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_22_27_vehicle.csv,原始生理数据/hzh/Entity_Recording_2025_09_27_19_22_27_physio.csv,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_22_27_eeg.csv,1759000947.98,1759001524.932,1759000947.956,1759001524.9329998,1759000948.018,1759001524.932,True,True,True,True,False,True,True,False
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000331710,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_27_19_22_27,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_22_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,a4c313d8f9707d2fd12bcc4421c179cdba5fc8d2e0656371f297b76fe104c6d3,331.71,1759001279.69,331.71,338.675,1759001279.69,1759001286.655,6.965,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,2,2,allraw_nonsteering_seed__hzh__2025_09_27_19_22_27__00016;allraw_nonsteering_seed__hzh__2025_09_27_19_22_27__00017,roll_rate;roll_rate,extreme;weak,ok,,5.33565,0.262279,0.220007,2.715158,109.9088,1.442339,71.77,auto_accept_instability_medium,100.0,hybrid_accept_high,3,3,strong_active,straight,secondary,0.165,ok,curve2,curve2,low,design_curve_context,0,none,True,,True,True,49048.0,train,train,test,1,1,1,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_22_27_vehicle.csv,原始生理数据/hzh/Entity_Recording_2025_09_27_19_22_27_physio.csv,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_22_27_eeg.csv,1759000947.98,1759001524.932,1759000947.956,1759001524.9329998,1759000948.018,1759001524.932,True,True,True,True,False,True,True,False
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000359710,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_27_19_22_27,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_22_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,a4c313d8f9707d2fd12bcc4421c179cdba5fc8d2e0656371f297b76fe104c6d3,359.71,1759001307.69,359.71,362.14,1759001307.69,1759001310.1200001,2.43,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__hzh__2025_09_27_19_22_27__00019,roll_rate,extreme,ok,,4.72895,0.277556,0.213497,2.422536,126.244,1.083497,68.05,auto_accept_instability_medium,98.15,hybrid_accept_high,1,1,strong_active,straight,primary,0.1,ok,middle_section,section5,very_low,design_regular_road,0,none,True,,True,True,43448.0,train,train,test,1,1,1,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_22_27_vehicle.csv,原始生理数据/hzh/Entity_Recording_2025_09_27_19_22_27_physio.csv,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_22_27_eeg.csv,1759000947.98,1759001524.932,1759000947.956,1759001524.9329998,1759000948.018,1759001524.932,True,True,True,True,False,True,True,False
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000377330,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_27_19_22_27,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_22_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,a4c313d8f9707d2fd12bcc4421c179cdba5fc8d2e0656371f297b76fe104c6d3,377.33,1759001325.31,377.33,379.605,1759001325.31,1759001327.585,2.275,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__hzh__2025_09_27_19_22_27__00020,roll_rate,strong,ok,,4.74187,0.266205,0.179857,2.381618,128.2444,0.557284,66.4,auto_accept_instability_medium,83.83,hybrid_accept_high,1,1,medium_active,straight,secondary,0.01,ok,middle_section,section5,very_low,design_regular_road,0,none,True,,True,True,39924.0,train,train,test,1,1,1,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_22_27_vehicle.csv,原始生理数据/hzh/Entity_Recording_2025_09_27_19_22_27_physio.csv,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_22_27_eeg.csv,1759000947.98,1759001524.932,1759000947.956,1759001524.9329998,1759000948.018,1759001524.932,True,True,True,True,False,True,True,False
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000382505,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_27_19_22_27,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_22_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,a4c313d8f9707d2fd12bcc4421c179cdba5fc8d2e0656371f297b76fe104c6d3,382.505,1759001330.4850001,382.505,392.075,1759001330.4850001,1759001340.055,9.57,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,1,2,allraw_nonsteering_seed__hzh__2025_09_27_19_22_27__00021;allraw_nonsteering_seed__hzh__2025_09_27_19_22_27__00022,roll_rate;ay,extreme;weak,ok,,4.74187,0.272629,0.214902,2.56233,120.1682,1.090828,68.04,auto_accept_instability_medium,98.95,hybrid_accept_high,2,2,strong_active,straight,secondary,0.015,ok,middle_section,section5,very_low,design_regular_road,0,none,True,,True,True,38889.0,train,train,test,1,1,1,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_22_27_vehicle.csv,原始生理数据/hzh/Entity_Recording_2025_09_27_19_22_27_physio.csv,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_22_27_eeg.csv,1759000947.98,1759001524.932,1759000947.956,1759001524.9329998,1759000948.018,1759001524.932,True,True,True,True,False,True,True,False
vehicle_instability_allraw__hzh__2025_09_27_19_22_27__000457930,vehicle_instability_all_raw_rescreen_v0_1,hzh,2025_09_27_19_22_27,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_22_27_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\hzh\Entity_Recording_2025_09_27_19_22_27_vehicle.csv,a4c313d8f9707d2fd12bcc4421c179cdba5fc8d2e0656371f297b76fe104c6d3,457.93,1759001405.91,457.93,466.905,1759001405.91,1759001414.885,8.975,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__hzh__2025_09_27_19_22_27__00025,roll_rate,strong,ok,,3.57504,0.156422,0.133685,2.591796,109.1918,0.870919,55.33,needs_human_review,89.49,hybrid_accept_high,3,3,strong_active,straight,secondary,0.875,ok,differentmu_road,mu1,very_low,design_high_risk_surface,0,none,True,,True,True,23804.0,test,train,test,1,1,1,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_22_27_vehicle.csv,原始生理数据/hzh/Entity_Recording_2025_09_27_19_22_27_physio.csv,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_22_27_eeg.csv,1759000947.98,1759001524.932,1759000947.956,1759001524.9329998,1759000948.018,1759001524.932,True,True,True,True,False,True,True,False
