event_uid,subject,session_stamp,default_split,session_level_split,subject_level_split,event_type,event_level,road_type_anchor,road_design_risk_class,event_end_rel_s,event_duration_s,peak2_abs,peak2_time_s,tail2_abs,tail2_over_peak,peak2_near_end,tail2_unsettled,label2_response_unsettled,event_exceeds_2s_label,peak3_abs,peak3_time_s,tail3_abs,tail3_over_peak,peak3_near_end,tail3_unsettled,label3_response_unsettled,event_exceeds_3s_label,post2_range_abs,post2_change_from_2s_abs,post2_substantial_change,peak_after_2s_in_3s_label,peak_gain_after_2s_abs,peak_gain_after_2s_ratio,old_2s_may_miss_future_peak,old_2s_may_miss_future_change,label_window_2s_needs_review,label3_still_needs_review,recommended_window_policy,recurrence_rank,primary_attribution,mean_sample_rmse,vehicle_only_structure_gap,label_window_may_be_short,consensus_reversal_failure,figure_png,top_recurrent_bad_event
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000284385,byx,2025_09_28_17_35_43,train,train,test,instability_ay_roll,strong_active,straight,design_special_event_segment,291.775,7.39,1.430467963218689,1.690000057220459,0.6977827548980713,0.48780033726025834,False,True,True,True,1.430467963218689,1.690000057220459,0.8307759761810303,0.5807721651533567,False,True,True,True,1.5285587310791016,1.5285587310791016,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000329825,byx,2025_09_28_17_35_43,train,train,test,instability_ay_roll,weak,straight,design_regular_road,355.955,26.13,0.241902694106102,1.565000057220459,0.241902694106102,1.0,False,False,False,True,0.241902694106102,1.565000057220459,0.11990415304899216,0.4956710114042817,False,False,False,True,0.12199854105710983,0.12199854105710983,False,False,0.0,0.0,False,False,False,False,two_second_label_probably_ok,,,,,,,,False
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000359875,byx,2025_09_28_17_35_43,train,train,test,instability_ay_roll,extreme_active,straight,design_curve_context,374.075,14.2,1.1491249799728394,2.0,1.1491249799728394,1.0,True,True,True,True,1.1805410385131836,2.5,0.855908989906311,0.725014177384527,False,True,True,True,0.32463204860687256,0.2932159900665283,True,True,0.03141605854034424,0.026611576824055832,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000397655,byx,2025_09_28_17_35_43,train,train,test,instability_ay_roll,instability_strong,design_regular_road,design_regular_road,410.48,12.825,0.1946040391921997,2.0,0.1946040391921997,1.0,True,False,True,True,0.45989400148391724,2.7799999713897705,0.4565778076648712,0.9927892214111386,True,True,True,True,0.26528996229171753,0.26528996229171753,True,True,0.26528996229171753,0.5768502338271853,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000466090,byx,2025_09_28_17_35_43,train,train,test,instability_ay_roll,extreme_active,straight,design_regular_road,483.15,17.06,1.5961029529571533,2.0,1.5961029529571533,1.0,True,True,True,True,1.7564990520477295,2.9749999046325684,1.7564990520477295,1.0,True,True,True,True,0.16039609909057617,0.16039609909057617,False,True,0.16039609909057617,0.09131579029523879,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000497615,byx,2025_09_28_17_35_43,train,train,test,instability_ay_roll,extreme_active,straight,design_high_risk_surface,501.005,3.39,0.446804016828537,0.4449999928474426,0.1769769936800003,0.3960953505660089,False,False,False,True,0.5628689527511597,2.575000047683716,0.3778640925884247,0.6713180585667792,False,True,True,True,0.38589195907115936,0.38589195907115936,True,True,0.11606493592262268,0.20620241240048312,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000049290,byx,2025_09_28_17_46_00,test,test,test,instability_ay_roll,strong_active,straight,design_regular_road,63.27,13.98,0.33335697650909424,1.9900000095367432,0.33335697650909424,1.0,True,True,True,True,0.9117589592933655,2.5,0.3378949761390686,0.3705968257234841,False,True,True,True,0.5784019827842712,0.5784019827842712,True,True,0.5784019827842712,0.6343803665308058,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000067740,byx,2025_09_28_17_46_00,test,test,test,instability_ay_roll,strong_active,straight,design_regular_road,77.7,9.96,0.08656901121139526,2.0,0.08656901121139526,1.0,True,False,True,True,0.46687597036361694,3.0,0.46687597036361694,1.0,True,True,True,True,0.3803069591522217,0.3803069591522217,True,True,0.3803069591522217,0.8145781391490919,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000090925,byx,2025_09_28_17_46_00,test,test,test,instability_ay_roll,extreme_active,straight,design_regular_road,92.175,1.25,0.49340447783470154,1.590000033378601,0.4892156720161438,0.9915104016952982,False,True,True,True,0.49340447783470154,1.590000033378601,0.2659880816936493,0.5390872876973759,False,True,True,True,0.2232275903224945,0.2232275903224945,False,False,0.0,0.0,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000095580,byx,2025_09_28_17_46_00,test,test,test,instability_ay_roll,extreme_active,straight,design_regular_road,108.305,12.725,1.4929579496383667,1.625,0.8255410194396973,0.5529566453225724,False,True,True,True,1.4929579496383667,1.625,0.3148575723171234,0.21089513766505621,False,False,False,True,1.1403985917568207,1.1403985917568207,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000134935,byx,2025_09_28_17_46_00,test,test,test,instability_ay_roll,extreme_active,straight,design_curve_context,163.255,28.32,0.3824006915092468,0.7200000286102295,0.004713341593742371,0.012325661795066072,False,False,False,True,0.3824006915092468,0.7200000286102295,0.27646082639694214,0.7229611047663522,False,True,True,True,0.29024799168109894,0.29024799168109894,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000170900,byx,2025_09_28_17_46_00,test,test,test,instability_ay_roll,strong_active,straight,design_regular_road,182.585,11.685,0.9599321484565735,1.4800000190734863,0.9290401935577393,0.9678186057748938,False,True,True,True,0.9599321484565735,1.4800000190734863,0.6159258484840393,0.6416347754102781,False,True,True,True,1.5449660420417786,1.5449660420417786,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000198800,byx,2025_09_28_17_46_00,test,test,test,instability_ay_roll,strong_active,straight,design_regular_road,206.595,7.795,0.18221300840377808,1.9900000095367432,0.18221300840377808,1.0,True,False,True,True,0.599870502948761,3.0,0.599870502948761,1.0,True,True,True,True,0.4176574945449829,0.4176574945449829,True,True,0.4176574945449829,0.6962460939351404,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000215315,byx,2025_09_28_17_46_00,test,test,test,instability_ay_roll,strong_active,straight,design_special_event_segment,228.13,12.815,1.1232937574386597,1.4500000476837158,0.9868087768554688,0.8784957365966275,False,True,True,True,1.1232937574386597,1.4500000476837158,0.12898030877113342,0.11482331128166777,False,False,False,True,1.143539011478424,1.143539011478424,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000276540,byx,2025_09_28_17_46_00,test,test,test,instability_ay_roll,weak,straight,design_regular_road,324.21,47.67,0.4670500159263611,1.159999966621399,0.3145079016685486,0.6733923368886823,False,True,True,True,0.4670500159263611,1.159999966621399,0.43964800238609314,0.9413295951057448,False,True,True,True,0.19722199440002441,0.12583810091018677,False,False,0.0,0.0,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000334450,byx,2025_09_28_17_46_00,test,test,test,instability_ay_roll,strong_active,straight,design_curve_context,344.505,10.055,0.36529767513275146,1.815000057220459,0.3645995855331421,0.9980889842801335,True,True,True,True,0.5581560134887695,2.950000047683716,0.5550140142440796,0.9943707508854902,True,True,True,True,0.9227555990219116,0.9227555990219116,True,True,0.19285833835601807,0.34552765480488457,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000358145,byx,2025_09_28_17_46_00,test,test,test,instability_ay_roll,medium_active,straight,design_regular_road,384.33,26.185,0.6082471013069153,1.9950000047683716,0.6082471013069153,1.0,True,True,True,True,0.7059850692749023,2.190000057220459,0.25569087266921997,0.36217603430598466,False,True,True,True,1.0070549845695496,0.9093170166015625,True,True,0.09773796796798706,0.1384419759306964,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000433720,byx,2025_09_28_17_46_00,test,test,test,instability_ay_roll,strong_active,straight,design_regular_road,445.96,12.24,0.948935866355896,1.2450000047683716,0.09878590703010559,0.10410177392647543,False,False,False,True,0.948935866355896,1.2450000047683716,0.458847314119339,0.48353880424122303,False,True,True,True,0.39706239104270935,0.3600614070892334,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__byx__2025_09_28_17_46_00__000527800,byx,2025_09_28_17_46_00,test,test,test,instability_ay_roll,medium_active,straight,design_high_risk_surface,543.555,15.755,0.7489205002784729,1.4149999618530273,0.5098105072975159,0.6807271360684503,False,True,True,True,0.7489205002784729,1.4149999618530273,0.4420914947986603,0.5903049718017818,False,True,True,True,0.9531239867210388,0.9531239867210388,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__cwh__2025_09_26_19_23_28__000146005,cwh,2025_09_26_19_23_28,train,train,train,instability_ay_roll,extreme_active,straight,design_curve_context,153.92,7.915,1.3215609788894653,1.9950000047683716,1.3215609788894653,1.0,True,True,True,True,1.3467010259628296,2.25,1.1887409687042236,0.8827059204579786,False,True,True,True,0.15796005725860596,0.1328200101852417,False,True,0.025140047073364258,0.018667875488837825,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False
vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000042425,cwh,2025_09_26_19_27_21,train,train,train,instability_ay_roll,strong_active,straight,design_regular_road,48.45,6.025,0.6075491309165955,2.0,0.6075491309165955,1.0,True,True,True,True,1.1615169048309326,2.390000104904175,0.7408930063247681,0.6378667441199322,False,True,True,True,0.5539677739143372,0.5539677739143372,True,True,0.5539677739143372,0.4769347493870279,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000065145,cwh,2025_09_26_19_27_21,train,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,67.495,2.35,1.5481109619140625,1.5149999856948853,0.18797169625759125,0.12142004086398671,False,False,False,True,1.5481109619140625,1.5149999856948853,0.4331899881362915,0.2798184360123008,False,False,False,True,0.35814201831817627,0.2508043199777603,False,False,0.0,0.0,False,False,False,False,two_second_label_probably_ok,,,,,,,,False
vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000158975,cwh,2025_09_26_19_27_21,train,train,train,instability_ay_roll,strong_active,curve,design_curve_context,166.2,7.225,1.17268705368042,1.9600000381469727,1.1672760248184204,0.99538578613534,True,True,True,True,1.17268705368042,1.9600000381469727,0.8251919746398926,0.703676204192814,False,True,True,True,0.4625120162963867,0.4625120162963867,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000179505,cwh,2025_09_26_19_27_21,train,train,train,instability_ay_roll,medium_active,curve,design_curve_context,183.14,3.635,1.1266101598739624,1.7899999618530273,1.0931001901626587,0.970255931550402,True,True,True,True,1.1266101598739624,1.7899999618530273,0.7309441566467285,0.6487995428059176,False,True,True,True,0.3621560335159302,0.3621560335159302,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__cwh__2025_09_26_19_27_21__000205535,cwh,2025_09_26_19_27_21,train,train,train,instability_ay_roll,strong_active,curve,design_curve_context,212.48,6.945,1.0485939979553223,1.309999942779541,0.5686290264129639,0.5422775902987684,False,True,True,True,1.0485939979553223,1.309999942779541,0.43179407715797424,0.4117838534265307,False,True,True,True,1.0508629977703094,1.0508629977703094,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000086165,cwh,2025_09_26_19_35_47,train,train,train,instability_ay_roll,strong_active,straight,design_regular_road,91.47,5.305,0.7314673066139221,1.9900000095367432,0.7314673066139221,1.0,True,True,True,True,0.901986300945282,2.3399999141693115,0.8976233005523682,0.9951628972764427,False,True,True,True,0.17051899433135986,0.17051899433135986,False,True,0.17051899433135986,0.189048319417552,True,False,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000134995,cwh,2025_09_26_19_35_47,train,train,train,instability_ay_roll,instability_medium,design_curve_context,design_curve_context,148.695,13.7,0.5771809816360474,1.7100000381469727,0.5757839679718018,0.9975795916554878,False,True,True,True,0.7470018863677979,3.0,0.7470018863677979,1.0,True,True,True,True,0.1712179183959961,0.1712179183959961,False,True,0.1698209047317505,0.22733664777940943,True,False,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False
vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000190320,cwh,2025_09_26_19_35_47,train,train,train,instability_ay_roll,strong_active,straight,design_regular_road,196.09,5.77,0.692546010017395,1.565000057220459,0.4858989715576172,0.7016125492447969,False,True,True,True,0.692546010017395,1.565000057220459,0.4867720901966095,0.7028732866201669,False,True,True,True,0.2626720815896988,0.2617989629507065,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000225295,cwh,2025_09_26_19_35_47,train,train,train,instability_ay_roll,strong_active,straight,design_special_event_segment,233.095,7.8,0.6775369644165039,1.5149999856948853,0.437030553817749,0.6450283553076998,False,True,True,True,0.6775369644165039,1.5149999856948853,0.17348499596118927,0.2560524444752544,False,False,False,True,0.4466305375099182,0.4466305375099182,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False
vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000269950,cwh,2025_09_26_19_35_47,train,train,train,instability_ay_roll,instability_medium,design_regular_road,design_regular_road,286.99,17.04,0.23649200797080994,0.9399999976158142,0.11327199637889862,0.47896754461520624,False,False,False,True,0.35639598965644836,2.994999885559082,0.35639598965644836,1.0,True,True,True,True,0.24312399327754974,0.24312399327754974,False,True,0.11990398168563843,0.33643471073067105,False,False,False,True,review_continuous_event_or_longer_than_3s,,,,,,,,False
vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000453095,cwh,2025_09_26_19_35_47,train,train,train,instability_ay_roll,instability_extreme,design_high_risk_surface,design_high_risk_surface,477.905,24.81,0.06876599788665771,1.149999976158142,0.028273992240428925,0.4111623928882848,False,False,False,True,0.06876599788665771,1.149999976158142,0.04904399812221527,0.7132012859473243,False,False,False,True,0.0773179903626442,0.0773179903626442,False,False,0.0,0.0,False,False,False,False,two_second_label_probably_ok,,,,,,,,False
vehicle_instability_allraw__cwh__2025_09_26_19_35_47__000527630,cwh,2025_09_26_19_35_47,train,train,train,instability_ay_roll,weak,curve,design_high_risk_surface,536.97,9.34,0.110131174325943,0.4050000011920929,0.015183836221694946,0.13787046505794112,False,False,False,True,0.110131174325943,0.4050000011920929,0.07522419095039368,0.6830417582560321,False,False,False,True,0.10314902663230896,0.09040802717208862,False,False,0.0,0.0,False,False,False,False,two_second_label_probably_ok,,,,,,,,False
