annotation_id,subject,session_stamp,review_png,source_candidate_event_uid,candidate_anchor_source,candidate_anchor_time_rel_s,candidate_event_start_rel_s,candidate_event_end_rel_s,candidate_event_type,candidate_event_level,manual_include_for_dataset,manual_event_start_rel_s,manual_event_end_rel_s,manual_anchor_rel_s,manual_event_type,manual_direction,manual_confidence_1_5,manual_reason_or_notes
ann_rjy_2025_09_28_20_02_20_0093,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00053,raw_vehicle_dynamic_onset,411.37,411.37,422.28,steer_rate,extreme,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0094,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00040,old_v400_context_trigger_idx,411.455,410.255,413.255,context_residual,medium_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0095,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_road_curvature_onset__rjy__2025_09_28_20_02_20__00002,raw_road_curvature_onset,411.645,411.645,427.41,curve_right_or_negative,extreme,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0096,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00041,old_v400_context_trigger_idx,416.715,415.515,418.515,context_residual,strong_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0097,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00042,old_v400_context_trigger_idx,418.52,417.32,420.32,context_residual,extreme_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0098,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00054,raw_vehicle_dynamic_onset,422.68,422.68,431.79,ay,strong,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0099,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00043,old_v400_context_trigger_idx,422.755,421.555,424.555,context_residual,medium_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0100,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00044,old_v400_context_trigger_idx,427.02,425.82,428.82,context_residual,medium_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0101,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00045,old_v400_context_trigger_idx,430.495,430.15,431.945,context_residual,weak,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0102,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_road_curvature_onset__rjy__2025_09_28_20_02_20__00003,raw_road_curvature_onset,431.73,431.73,433.72,curve_left_or_positive,weak,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0103,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00055,raw_vehicle_dynamic_onset,432.48,432.48,433.255,ay,weak,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0104,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00046,old_v400_context_trigger_idx,442.245,441.345,444.045,context_residual,weak,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0105,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00056,raw_vehicle_dynamic_onset,442.57,442.57,444.52,steer_rate,strong,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0106,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00057,raw_vehicle_dynamic_onset,444.915,444.915,445.175,steer_rate,medium,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0107,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00058,raw_vehicle_dynamic_onset,446.395,446.395,452.99,steer_rate,strong,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0108,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00047,old_v400_context_trigger_idx,447.06,445.95,448.86,context_residual,medium_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0109,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00048,old_v400_context_trigger_idx,451.245,450.045,453.045,context_residual,medium_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0110,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00049,old_v400_context_trigger_idx,455.305,454.69,455.745,context_residual,weak,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0111,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00050,old_v400_context_trigger_idx,468.485,468.05,470.285,context_residual,weak,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0112,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00059,raw_vehicle_dynamic_onset,470.355,470.355,479.125,steer_rate,extreme,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0113,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00051,old_v400_context_trigger_idx,470.4,469.2,472.2,context_residual,strong_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0114,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00052,old_v400_context_trigger_idx,473.245,472.365,475.045,context_residual,extreme_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0115,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00053,old_v400_context_trigger_idx,476.595,475.395,477.23,context_residual,strong_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0116,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00060,raw_vehicle_dynamic_onset,479.985,479.985,480.87,steer_rate,strong,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0117,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00054,old_v400_context_trigger_idx,489.995,488.795,491.495,context_residual,weak,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0118,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00061,raw_vehicle_dynamic_onset,490.05,490.05,490.265,steer_rate,medium,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0119,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00062,raw_vehicle_dynamic_onset,500.84,500.84,502.975,steer_rate,extreme,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0120,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00063,raw_vehicle_dynamic_onset,503.355,503.355,505.74,steer_rate,extreme,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0121,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00055,old_v400_context_trigger_idx,505.195,503.995,506.995,context_residual,medium_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0122,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00064,raw_vehicle_dynamic_onset,506.12,506.12,506.66,steer_rate,extreme,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0123,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00065,raw_vehicle_dynamic_onset,507.5,507.5,509.19,steer_rate,extreme,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0124,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00056,old_v400_context_trigger_idx,508.655,507.455,510.455,context_residual,strong_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0125,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00066,raw_vehicle_dynamic_onset,509.935,509.935,511.165,steer_rate,extreme,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0126,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00057,old_v400_context_trigger_idx,510.49,509.29,512.29,context_residual,strong_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0127,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00067,raw_vehicle_dynamic_onset,512.0600000000001,512.0600000000001,512.775,steer_rate,strong,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0128,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00058,old_v400_context_trigger_idx,512.55,511.35,514.35,context_residual,medium_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0129,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00068,raw_vehicle_dynamic_onset,513.855,513.855,515.73,steer_rate,strong,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0130,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00059,old_v400_context_trigger_idx,544.435,543.235,546.235,context_residual,weak,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0131,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00069,raw_vehicle_dynamic_onset,544.51,544.51,547.415,steer_rate,medium,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0132,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00070,raw_vehicle_dynamic_onset,549.165,549.165,553.165,steer_rate,extreme,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0133,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00060,old_v400_context_trigger_idx,549.205,548.33,551.005,context_residual,extreme_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0134,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00061,old_v400_context_trigger_idx,551.705,550.505,553.505,context_residual,extreme_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0135,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00071,raw_vehicle_dynamic_onset,554.605,554.605,555.725,steer_rate,medium,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0136,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_road_curvature_onset__rjy__2025_09_28_20_02_20__00004,raw_road_curvature_onset,559.36,559.36,561.44,curve_right_or_negative,weak,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0137,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00062,old_v400_context_trigger_idx,565.075,563.875,566.875,context_residual,extreme_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0138,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00072,raw_vehicle_dynamic_onset,565.245,565.245,583.215,steer_rate,extreme,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0139,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_road_curvature_onset__rjy__2025_09_28_20_02_20__00005,raw_road_curvature_onset,565.92,565.92,583.205,curve_left_or_positive,extreme,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0140,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00063,old_v400_context_trigger_idx,566.905,565.705,568.705,context_residual,extreme_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0141,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00064,old_v400_context_trigger_idx,574.555,573.56,576.355,context_residual,strong_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0142,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00065,old_v400_context_trigger_idx,578.06,576.86,579.86,context_residual,weak,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0143,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00066,old_v400_context_trigger_idx,580.21,579.73,581.795,context_residual,weak,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0144,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00067,old_v400_context_trigger_idx,581.915,581.545,583.4,context_residual,weak,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0145,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00068,old_v400_context_trigger_idx,600.625,599.425,602.425,context_residual,strong_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0146,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00073,raw_vehicle_dynamic_onset,601.88,601.88,610.375,steer_rate,extreme,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0147,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00069,old_v400_context_trigger_idx,602.44,601.24,604.24,context_residual,strong_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0148,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00070,old_v400_context_trigger_idx,604.25,603.05,606.05,context_residual,strong_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0149,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00071,old_v400_context_trigger_idx,608.05,606.85,609.85,context_residual,extreme_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0150,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00074,raw_vehicle_dynamic_onset,611.515,611.515,630.9300000000001,steer_rate,extreme,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0151,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00072,old_v400_context_trigger_idx,612.53,611.33,614.33,context_residual,extreme_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0152,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00073,old_v400_context_trigger_idx,616.785,615.585,618.585,context_residual,strong_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0153,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00074,old_v400_context_trigger_idx,619.055,617.855,620.855,context_residual,extreme_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0154,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00075,old_v400_context_trigger_idx,624.095,622.895,625.895,context_residual,extreme_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0155,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00076,old_v400_context_trigger_idx,627.55,626.35,629.35,context_residual,strong_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0156,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00075,raw_vehicle_dynamic_onset,631.29,631.29,631.7,steer_rate,medium,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0157,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00076,raw_vehicle_dynamic_onset,641.01,641.01,643.1750000000001,steer_rate,strong,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0158,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00077,old_v400_context_trigger_idx,641.905,640.705,643.485,context_residual,weak,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0159,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00077,raw_vehicle_dynamic_onset,644.45,644.45,644.725,steer_rate,medium,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0160,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00078,raw_vehicle_dynamic_onset,645.09,645.09,645.63,steer_rate,medium,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0161,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00078,old_v400_context_trigger_idx,645.16,643.96,646.96,context_residual,weak,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0162,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00079,old_v400_context_trigger_idx,648.12,646.92,649.695,context_residual,weak,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0163,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00079,raw_vehicle_dynamic_onset,648.1750000000001,648.1750000000001,649.505,steer_rate,strong,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0164,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00080,raw_vehicle_dynamic_onset,659.095,659.095,661.575,steer_rate,strong,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0165,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00080,old_v400_context_trigger_idx,659.35,658.15,661.15,context_residual,weak,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0166,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00081,old_v400_context_trigger_idx,672.715,671.515,674.515,context_residual,weak,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0167,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00081,raw_vehicle_dynamic_onset,703.72,703.72,707.28,steer_rate,extreme,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0168,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00082,old_v400_context_trigger_idx,704.315,703.115,706.115,context_residual,strong_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0169,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00082,raw_vehicle_dynamic_onset,708.115,708.115,711.75,steer_rate,extreme,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0170,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00083,old_v400_context_trigger_idx,708.13,706.93,709.93,context_residual,extreme_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0171,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00084,old_v400_context_trigger_idx,710.085,708.885,711.885,context_residual,extreme_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0172,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00083,raw_vehicle_dynamic_onset,713.76,713.76,715.955,steer_rate,strong,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0173,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00085,old_v400_context_trigger_idx,713.805,713.165,715.605,context_residual,medium_active,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0174,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00084,raw_vehicle_dynamic_onset,721.365,721.365,723.8050000000001,ay,medium,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0175,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_road_curvature_onset__rjy__2025_09_28_20_02_20__00006,raw_road_curvature_onset,721.575,721.575,727.875,curve_left_or_positive,extreme,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0176,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00086,old_v400_context_trigger_idx,723.72,722.52,724.44,context_residual,weak,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0177,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,old_v400_context__rjy__2025_09_28_20_02_20__00087,old_v400_context_trigger_idx,724.59,724.175,726.39,context_residual,weak,,,,,,,,
ann_rjy_2025_09_28_20_02_20_0178,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,raw_vehicle_dynamic_onset__rjy__2025_09_28_20_02_20__00085,raw_vehicle_dynamic_onset,726.03,726.03,726.245,steer_rate,medium,,,,,,,,
custom_rjy_2025_09_28_20_02_20_01,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,,manual_new,,,,,,,,,,,,,如果图上还有候选之外的事件，可以填这一行
custom_rjy_2025_09_28_20_02_20_02,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,,manual_new,,,,,,,,,,,,,如果图上还有候选之外的事件，可以填这一行
custom_rjy_2025_09_28_20_02_20_03,rjy,2025_09_28_20_02_20,figures/rjy__2025_09_28_20_02_20__vehicle_timeline.png,,manual_new,,,,,,,,,,,,,如果图上还有候选之外的事件，可以填这一行
