sample_id,event_uid,subject,session_stamp,anchor_time_rel_s,anchor_time_abs_s,window_config_id,input_start_rel_s,input_end_rel_s,label_start_rel_s,label_end_rel_s,anchor_source,causal_setting,event_type,event_level,road_type_anchor,is_curve,curvature_anchor,instability_review_score,road_guided_instability_score,codex_recommended_decision,road_guided_recommended_decision,vehicle_relative_path,vehicle_absolute_path,vehicle_sha256,anchor_idx_oldcode,event_start_rel_s,event_end_rel_s,event_duration_s,split,random_event_split,session_level_split,subject_level_split
vehicle_instability_allraw__jy__2025_09_26_17_29_44__000332895__pre1_label2_event_trigger,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000332895,jy,2025_09_26_17_29_44,332.895,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,curve,0,0.0,94.01,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_29_44_vehicle.csv,35d4c3cb2d1a37f82def814bfd3531823ab7a7d6025dc3a1b44643f25e66376a,66579,332.895,350.025,17.13,train,test,train,train
vehicle_instability_allraw__jy__2025_09_26_17_29_44__000426110__pre1_label2_event_trigger,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000426110,jy,2025_09_26_17_29_44,426.11,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,0,-0.0,65.81,100.0,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_29_44_vehicle.csv,35d4c3cb2d1a37f82def814bfd3531823ab7a7d6025dc3a1b44643f25e66376a,85222,426.11,431.58,5.47,train,val,train,train
vehicle_instability_allraw__jy__2025_09_26_17_29_44__000500270__pre1_label2_event_trigger,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000500270,jy,2025_09_26_17_29_44,500.27,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,medium_active,straight,0,-0.0,64.53,96.7,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_29_44_vehicle.csv,35d4c3cb2d1a37f82def814bfd3531823ab7a7d6025dc3a1b44643f25e66376a,100054,500.27,506.415,6.145,train,val,train,train
vehicle_instability_allraw__jy__2025_09_26_17_29_44__000535550__pre1_label2_event_trigger,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000535550,jy,2025_09_26_17_29_44,535.55,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,instability_strong,design_high_risk_surface,0,0.0,71.02,85.06,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_29_44_vehicle.csv,35d4c3cb2d1a37f82def814bfd3531823ab7a7d6025dc3a1b44643f25e66376a,107110,535.55,537.105,1.555,train,val,train,train
vehicle_instability_allraw__jy__2025_09_26_17_29_44__000540950__pre1_label2_event_trigger,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000540950,jy,2025_09_26_17_29_44,540.95,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,curve,0,-0.0,73.28,100.0,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_29_44_vehicle.csv,35d4c3cb2d1a37f82def814bfd3531823ab7a7d6025dc3a1b44643f25e66376a,108190,540.95,564.165,23.215,train,train,train,train
vehicle_instability_allraw__jy__2025_09_26_17_29_44__000614515__pre1_label2_event_trigger,vehicle_instability_allraw__jy__2025_09_26_17_29_44__000614515,jy,2025_09_26_17_29_44,614.515,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,weak,curve,0,0.0,66.51,84.17,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_29_44_vehicle.csv,35d4c3cb2d1a37f82def814bfd3531823ab7a7d6025dc3a1b44643f25e66376a,122903,614.515,623.88,9.365,train,test,train,train
vehicle_instability_allraw__jy__2025_09_26_17_40_51__000065475__pre1_label2_event_trigger,vehicle_instability_allraw__jy__2025_09_26_17_40_51__000065475,jy,2025_09_26_17_40_51,65.475,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,-0.0,69.34,100.0,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_40_51_vehicle.csv,8cdc2a8316610e6519cb65c8da03ebe31072d5934d25309b863c566da5e2c4eb,13095,65.475,66.615,1.14,train,train,train,train
vehicle_instability_allraw__jy__2025_09_26_17_40_51__000069905__pre1_label2_event_trigger,vehicle_instability_allraw__jy__2025_09_26_17_40_51__000069905,jy,2025_09_26_17_40_51,69.905,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,-0.0,73.33,100.0,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_40_51_vehicle.csv,8cdc2a8316610e6519cb65c8da03ebe31072d5934d25309b863c566da5e2c4eb,13981,69.905,72.285,2.38,train,val,train,train
vehicle_instability_allraw__jy__2025_09_26_17_40_51__000139585__pre1_label2_event_trigger,vehicle_instability_allraw__jy__2025_09_26_17_40_51__000139585,jy,2025_09_26_17_40_51,139.585,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,1,-0.00729802,95.09,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_40_51_vehicle.csv,8cdc2a8316610e6519cb65c8da03ebe31072d5934d25309b863c566da5e2c4eb,27917,139.585,159.055,19.47,train,train,train,train
vehicle_instability_allraw__jy__2025_09_26_17_40_51__000204390__pre1_label2_event_trigger,vehicle_instability_allraw__jy__2025_09_26_17_40_51__000204390,jy,2025_09_26_17_40_51,204.39,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,0,0.0,85.37,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_40_51_vehicle.csv,8cdc2a8316610e6519cb65c8da03ebe31072d5934d25309b863c566da5e2c4eb,40878,204.39,209.31,4.92,train,val,train,train
vehicle_instability_allraw__jy__2025_09_26_17_40_51__000228515__pre1_label2_event_trigger,vehicle_instability_allraw__jy__2025_09_26_17_40_51__000228515,jy,2025_09_26_17_40_51,228.515,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,0,0.0,88.96,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_40_51_vehicle.csv,8cdc2a8316610e6519cb65c8da03ebe31072d5934d25309b863c566da5e2c4eb,45703,228.515,233.485,4.97,train,val,train,train
vehicle_instability_allraw__jy__2025_09_26_17_40_51__000277995__pre1_label2_event_trigger,vehicle_instability_allraw__jy__2025_09_26_17_40_51__000277995,jy,2025_09_26_17_40_51,277.995,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,curve,0,-0.0,94.28,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_40_51_vehicle.csv,8cdc2a8316610e6519cb65c8da03ebe31072d5934d25309b863c566da5e2c4eb,55599,277.995,290.88,12.885,train,train,train,train
vehicle_instability_allraw__jy__2025_09_26_17_40_51__000399600__pre1_label2_event_trigger,vehicle_instability_allraw__jy__2025_09_26_17_40_51__000399600,jy,2025_09_26_17_40_51,399.6,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,medium_active,straight,0,0.0,61.17,92.35,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_40_51_vehicle.csv,8cdc2a8316610e6519cb65c8da03ebe31072d5934d25309b863c566da5e2c4eb,79920,399.6,406.925,7.325,train,train,train,train
vehicle_instability_allraw__jy__2025_09_26_17_40_51__000445490__pre1_label2_event_trigger,vehicle_instability_allraw__jy__2025_09_26_17_40_51__000445490,jy,2025_09_26_17_40_51,445.49,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,curve,0,0.0,69.69,97.75,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_40_51_vehicle.csv,8cdc2a8316610e6519cb65c8da03ebe31072d5934d25309b863c566da5e2c4eb,89098,445.49,472.17,26.68,train,train,train,train
vehicle_instability_allraw__jy__2025_09_26_17_40_51__000526105__pre1_label2_event_trigger,vehicle_instability_allraw__jy__2025_09_26_17_40_51__000526105,jy,2025_09_26_17_40_51,526.105,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,0,0.0,74.64,100.0,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_40_51_vehicle.csv,8cdc2a8316610e6519cb65c8da03ebe31072d5934d25309b863c566da5e2c4eb,105221,526.105,540.635,14.53,train,train,train,train
vehicle_instability_allraw__jy__2025_09_26_17_51_46__000128915__pre1_label2_event_trigger,vehicle_instability_allraw__jy__2025_09_26_17_51_46__000128915,jy,2025_09_26_17_51_46,128.915,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,1,-0.00729802,94.52,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/jy/Entity_Recording_2025_09_26_17_51_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_51_46_vehicle.csv,9be6b671a8518dcfd7d9faf6184dda1816dfdf52303d86a8f8d0c0f92123e130,25783,128.915,145.175,16.26,train,val,train,train
vehicle_instability_allraw__jy__2025_09_26_17_51_46__000184900__pre1_label2_event_trigger,vehicle_instability_allraw__jy__2025_09_26_17_51_46__000184900,jy,2025_09_26_17_51_46,184.9,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,medium_active,straight,0,-0.0,61.2,88.46,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/jy/Entity_Recording_2025_09_26_17_51_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_51_46_vehicle.csv,9be6b671a8518dcfd7d9faf6184dda1816dfdf52303d86a8f8d0c0f92123e130,36980,184.9,190.21,5.31,train,train,train,train
vehicle_instability_allraw__jy__2025_09_26_17_51_46__000257425__pre1_label2_event_trigger,vehicle_instability_allraw__jy__2025_09_26_17_51_46__000257425,jy,2025_09_26_17_51_46,257.425,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,curve,0,0.0,94.4,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/jy/Entity_Recording_2025_09_26_17_51_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_51_46_vehicle.csv,9be6b671a8518dcfd7d9faf6184dda1816dfdf52303d86a8f8d0c0f92123e130,51485,257.425,274.19,16.765,train,train,train,train
vehicle_instability_allraw__jy__2025_09_26_17_51_46__000542335__pre1_label2_event_trigger,vehicle_instability_allraw__jy__2025_09_26_17_51_46__000542335,jy,2025_09_26_17_51_46,542.335,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,medium_active,curve,0,-0.0,63.77,86.75,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/jy/Entity_Recording_2025_09_26_17_51_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_17_51_46_vehicle.csv,9be6b671a8518dcfd7d9faf6184dda1816dfdf52303d86a8f8d0c0f92123e130,108467,542.335,551.875,9.54,train,train,train,train
vehicle_instability_allraw__jy__2025_09_26_18_01_40__000064705__pre1_label2_event_trigger,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000064705,jy,2025_09_26_18_01_40,64.705,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,-0.0,62.99,93.11,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/jy/Entity_Recording_2025_09_26_18_01_40_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_18_01_40_vehicle.csv,4cec057f18b8e18b438e62a5356aac62e02d69f2b03c2e67e5bdf8490d92a5d2,12941,64.705,67.605,2.9,val,train,val,train
vehicle_instability_allraw__jy__2025_09_26_18_01_40__000136325__pre1_label2_event_trigger,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000136325,jy,2025_09_26_18_01_40,136.325,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,curve,1,-0.00729802,94.31,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/jy/Entity_Recording_2025_09_26_18_01_40_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_18_01_40_vehicle.csv,4cec057f18b8e18b438e62a5356aac62e02d69f2b03c2e67e5bdf8490d92a5d2,27265,136.325,156.44,20.115,val,train,val,train
vehicle_instability_allraw__jy__2025_09_26_18_01_40__000198735__pre1_label2_event_trigger,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000198735,jy,2025_09_26_18_01_40,198.735,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,0.0,67.42,100.0,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/jy/Entity_Recording_2025_09_26_18_01_40_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_18_01_40_vehicle.csv,4cec057f18b8e18b438e62a5356aac62e02d69f2b03c2e67e5bdf8490d92a5d2,39747,198.735,202.885,4.15,val,test,val,train
vehicle_instability_allraw__jy__2025_09_26_18_01_40__000268335__pre1_label2_event_trigger,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000268335,jy,2025_09_26_18_01_40,268.335,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,instability_medium,design_regular_road,0,0.0,66.97,83.5,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/jy/Entity_Recording_2025_09_26_18_01_40_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_18_01_40_vehicle.csv,4cec057f18b8e18b438e62a5356aac62e02d69f2b03c2e67e5bdf8490d92a5d2,53667,268.335,287.125,18.79,val,train,val,train
vehicle_instability_allraw__jy__2025_09_26_18_01_40__000326600__pre1_label2_event_trigger,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000326600,jy,2025_09_26_18_01_40,326.6,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,0.0,56.66,86.18,needs_human_review,hybrid_accept_high,原始车辆数据/jy/Entity_Recording_2025_09_26_18_01_40_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_18_01_40_vehicle.csv,4cec057f18b8e18b438e62a5356aac62e02d69f2b03c2e67e5bdf8490d92a5d2,65320,326.6,328.68,2.08,val,val,val,train
vehicle_instability_allraw__jy__2025_09_26_18_01_40__000403800__pre1_label2_event_trigger,vehicle_instability_allraw__jy__2025_09_26_18_01_40__000403800,jy,2025_09_26_18_01_40,403.8,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,medium_active,straight,0,-0.0,64.99,97.37,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/jy/Entity_Recording_2025_09_26_18_01_40_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\jy\Entity_Recording_2025_09_26_18_01_40_vehicle.csv,4cec057f18b8e18b438e62a5356aac62e02d69f2b03c2e67e5bdf8490d92a5d2,80760,403.8,411.085,7.285,val,test,val,train
