sample_id,event_uid,subject,session_stamp,anchor_time_rel_s,anchor_time_abs_s,window_config_id,input_start_rel_s,input_end_rel_s,label_start_rel_s,label_end_rel_s,anchor_source,causal_setting,event_type,event_level,road_type_anchor,is_curve,curvature_anchor,instability_review_score,road_guided_instability_score,codex_recommended_decision,road_guided_recommended_decision,vehicle_relative_path,vehicle_absolute_path,vehicle_sha256,anchor_idx_oldcode,event_start_rel_s,event_end_rel_s,event_duration_s,split,random_event_split,session_level_split,subject_level_split,array_row,vehicle_raw_relative_path,vehicle_raw_sha256,input_valid_ratio,label_valid_ratio,anchor_steer
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000450690__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000450690,byx,2025_09_28_17_15_52,450.69,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,instability_medium,design_high_risk_surface,0,0.0,69.82,87.85,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,90138,450.69,485.505,34.815,train,test,train,test,26,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,1.0,1.0,0.1417209953069687
vehicle_instability_allraw__byx__2025_09_28_17_15_52__000517355__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_15_52__000517355,byx,2025_09_28_17_15_52,517.355,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,instability_strong,design_high_risk_surface,0,0.0,71.53,88.53,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_15_52_vehicle.csv,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,103471,517.355,531.225,13.87,train,train,train,test,27,原始车辆数据/byx/Entity_Recording_2025_09_28_17_15_52_vehicle.csv,89b465112ea75c97ee6c1ec1b0242816839b20f6c26302a11072bba769d63a75,1.0,1.0,-0.43964800238609314
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000049910__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000049910,byx,2025_09_28_17_25_18,49.91,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,0,-0.0,93.61,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,9982,49.91,59.98,10.07,train,test,train,test,28,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,1.0,1.0,0.10925731062889099
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000065550__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000065550,byx,2025_09_28_17_25_18,65.55,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,instability_extreme,design_regular_road,0,-0.0,91.64,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,13110,65.55,88.575,23.025,train,train,train,test,29,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,1.0,1.0,1.9205600023269653
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000117195__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000117195,byx,2025_09_28_17_25_18,117.195,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,-0.0,61.2,96.68,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,23439,117.195,125.455,8.26,train,test,train,test,30,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,1.0,1.0,-0.43004900217056274
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000164150__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000164150,byx,2025_09_28_17_25_18,164.15,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,curve,1,-0.00729802,76.49,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,32830,164.15,182.655,18.505,train,train,train,test,31,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,1.0,1.0,-0.46268659830093384
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000191805__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000191805,byx,2025_09_28_17_25_18,191.805,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,medium_active,straight,0,-0.0,67.72,95.95,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,38361,191.805,202.025,10.22,train,train,train,test,32,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,1.0,1.0,-0.4338890016078949
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000225005__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000225005,byx,2025_09_28_17_25_18,225.005,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,0,0.0,66.22,100.0,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,45001,225.005,242.445,17.44,train,train,train,test,33,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,1.0,1.0,-0.4253369867801666
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000248265__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000248265,byx,2025_09_28_17_25_18,248.265,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,0,0.0,91.1,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,49653,248.265,255.715,7.45,train,train,train,test,34,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,1.0,1.0,0.2483615130186081
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000265825__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000265825,byx,2025_09_28_17_25_18,265.825,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,instability_extreme,design_special_event_segment,0,0.0,90.3,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,53165,265.825,268.395,2.57,train,train,train,test,35,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,1.0,1.0,-2.5368399620056152
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000275870__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000275870,byx,2025_09_28_17_25_18,275.87,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,instability_extreme,design_special_event_segment,0,-0.0,87.3,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,55174,275.87,278.475,2.605,train,train,train,test,36,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,1.0,1.0,2.3614299297332764
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000283135__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000283135,byx,2025_09_28_17_25_18,283.135,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,0.0,74.12,100.0,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,56627,283.135,285.31,2.175,train,val,train,test,37,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,1.0,1.0,1.8313699960708618
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000333065__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000333065,byx,2025_09_28_17_25_18,333.065,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,curve,0,0.0,77.17,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,66613,333.065,352.555,19.49,train,test,train,test,38,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,1.0,1.0,0.0474729984998703
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000384190__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000384190,byx,2025_09_28_17_25_18,384.19,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,-0.0,80.45,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,76838,384.19,392.435,8.245,train,train,train,test,39,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,1.0,1.0,-0.39392098784446716
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000401810__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000401810,byx,2025_09_28_17_25_18,401.81,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,weak,straight,0,0.0,81.51,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,80362,401.81,418.07,16.26,train,train,train,test,40,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,1.0,1.0,0.1556829959154129
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000477025__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_25_18__000477025,byx,2025_09_28_17_25_18,477.025,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,0,0.0,84.77,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,95405,477.025,491.89,14.865,train,train,train,test,41,原始车辆数据/byx/Entity_Recording_2025_09_28_17_25_18_vehicle.csv,76b6f176acdb4aa57f18c32d4de11e87c8c09bd708780400439194f7383c4cd3,1.0,1.0,-0.6194170117378235
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000048035__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000048035,byx,2025_09_28_17_35_43,48.035,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,-0.0,88.12,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/byx/Entity_Recording_2025_09_28_17_35_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,facc231296f1672792e40223812a82a39b208c27b27fd545c550204a1448f76b,9607,48.035,55.5,7.465,train,train,train,test,42,原始车辆数据/byx/Entity_Recording_2025_09_28_17_35_43_vehicle.csv,facc231296f1672792e40223812a82a39b208c27b27fd545c550204a1448f76b,1.0,1.0,0.2645919919013977
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000078915__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000078915,byx,2025_09_28_17_35_43,78.915,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,medium_active,straight,0,0.0,65.0,87.59,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/byx/Entity_Recording_2025_09_28_17_35_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,facc231296f1672792e40223812a82a39b208c27b27fd545c550204a1448f76b,15783,78.915,80.815,1.9,train,train,train,test,43,原始车辆数据/byx/Entity_Recording_2025_09_28_17_35_43_vehicle.csv,facc231296f1672792e40223812a82a39b208c27b27fd545c550204a1448f76b,1.0,1.0,-0.2640681564807892
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000084125__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000084125,byx,2025_09_28_17_35_43,84.125,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,0.0,76.27,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/byx/Entity_Recording_2025_09_28_17_35_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,facc231296f1672792e40223812a82a39b208c27b27fd545c550204a1448f76b,16825,84.125,94.88,10.755,train,train,train,test,44,原始车辆数据/byx/Entity_Recording_2025_09_28_17_35_43_vehicle.csv,facc231296f1672792e40223812a82a39b208c27b27fd545c550204a1448f76b,1.0,1.0,0.3038620054721832
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000097930__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000097930,byx,2025_09_28_17_35_43,97.93,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,medium_active,straight,0,0.0,72.35,96.02,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/byx/Entity_Recording_2025_09_28_17_35_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,facc231296f1672792e40223812a82a39b208c27b27fd545c550204a1448f76b,19586,97.93,100.39,2.46,train,train,train,test,45,原始车辆数据/byx/Entity_Recording_2025_09_28_17_35_43_vehicle.csv,facc231296f1672792e40223812a82a39b208c27b27fd545c550204a1448f76b,1.0,1.0,0.12566399574279785
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000104170__pre1_label2_event_trigger,vehicle_instability_allraw__byx__2025_09_28_17_35_43__000104170,byx,2025_09_28_17_35_43,104.17,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_roll_only,weak,straight,0,-0.0,71.27,88.84,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/byx/Entity_Recording_2025_09_28_17_35_43_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\byx\Entity_Recording_2025_09_28_17_35_43_vehicle.csv,facc231296f1672792e40223812a82a39b208c27b27fd545c550204a1448f76b,20834,104.17,104.445,0.275,train,test,train,test,46,原始车辆数据/byx/Entity_Recording_2025_09_28_17_35_43_vehicle.csv,facc231296f1672792e40223812a82a39b208c27b27fd545c550204a1448f76b,1.0,1.0,-0.2157236635684967
