event_uid,subject,session_stamp,default_split,session_level_split,subject_level_split,event_type,event_level,road_type_anchor,road_design_risk_class,event_end_rel_s,event_duration_s,peak2_abs,peak2_time_s,tail2_abs,tail2_over_peak,peak2_near_end,tail2_unsettled,label2_response_unsettled,event_exceeds_2s_label,peak3_abs,peak3_time_s,tail3_abs,tail3_over_peak,peak3_near_end,tail3_unsettled,label3_response_unsettled,event_exceeds_3s_label,post2_range_abs,post2_change_from_2s_abs,post2_substantial_change,peak_after_2s_in_3s_label,peak_gain_after_2s_abs,peak_gain_after_2s_ratio,old_2s_may_miss_future_peak,old_2s_may_miss_future_change,label_window_2s_needs_review,label3_still_needs_review,recommended_window_policy,recurrence_rank,primary_attribution,mean_sample_rmse,vehicle_only_structure_gap,label_window_may_be_short,consensus_reversal_failure,figure_png,top_recurrent_bad_event,response_task_class,response_task_track,include_instant2s_core_candidate,include_response3s_candidate,include_response3s_strict_core,requires_manual_window_or_anchor_review,requires_long_event_split_review,recommended_training_action,response_task_class_cn,do_not_claim_complete_response_without_review,stage3_main_recommendation_cn
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000265825,byx,2025_09_28_17_25_18,train,train,test,instability_ay_roll,instability_extreme,design_special_event_segment,design_special_event_segment,268.395,2.57,1.1597799062728882,1.995000004768372,1.1597799062728882,1.0,True,True,True,True,2.565812349319458,2.4100000858306885,2.0162079334259038,0.7857971117648846,False,True,True,True,1.4060324430465698,1.4060324430465698,True,True,1.4060324430465698,0.5479872459961844,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000275870,byx,2025_09_28_17_25_18,train,train,test,instability_ay_roll,instability_extreme,design_special_event_segment,design_special_event_segment,278.475,2.605,0.0075101852416992,1.3949999809265137,0.0013999938964843,0.1864126984126984,False,False,False,True,0.0362999439239501,2.615000009536743,0.0307199954986572,0.8462821750638739,False,False,False,True,0.0348999500274658,0.0348999500274658,False,True,0.0287897586822509,0.7931075249748774,False,False,False,False,two_second_label_probably_ok,,,,,,,,False,instant2s_core_clean,A_instant2s_core_and_3s_ok,True,True,True,False,False,can_use_for_instant2s_core; also safe as 3s simple-response candidate,2秒即时响应核心样本，2秒和3秒标签都相对稳定,False,可作为2秒即时响应核心候选，也可进入简单3秒响应候选。
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000283135,byx,2025_09_28_17_25_18,train,train,test,instability_ay_roll,strong_active,straight,design_special_event_segment,285.31,2.175,1.6858099699020386,2.0,1.6858099699020386,1.0,True,True,True,True,2.0865368843078613,2.634999990463257,2.028592109680176,0.9722292114443466,False,True,True,True,0.4007269144058227,0.4007269144058227,False,True,0.4007269144058227,0.1920535972402666,True,False,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000333065,byx,2025_09_28_17_25_18,train,train,test,instability_ay_roll,extreme_active,curve,design_regular_road,352.555,19.49,0.97563898563385,1.3049999475479126,0.4333656430244446,0.4441864761512138,False,True,True,True,0.97563898563385,1.3049999475479126,0.7754499912261963,0.79481242820817,False,True,True,True,0.3420843482017517,0.3420843482017517,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000384190,byx,2025_09_28_17_25_18,train,train,test,instability_ay_roll,strong_active,straight,design_regular_road,392.435,8.245,1.3728759288787842,1.065000057220459,0.0970399975776672,0.0706837344412608,False,False,False,True,1.3728759288787842,1.065000057220459,0.2151990234851837,0.1567505256363077,False,False,False,True,0.4214970171451568,0.4214970171451568,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False,switch_to_3s_continuing_response_core,B_response3s_core_candidate,False,True,True,False,False,prefer 3s response-coverage label; rerun vehicle-only baseline before model escalation,2秒后仍有明显变化，优先转为3秒响应覆盖候选,False,优先转入3秒响应覆盖候选，重跑车辆-only基线后再决定是否继续。
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000401810,byx,2025_09_28_17_25_18,train,train,test,instability_ay_roll,weak,straight,design_regular_road,418.07,16.26,0.5010839700698853,1.995000004768372,0.5010839700698853,1.0,True,True,True,True,0.6705549955368042,3.0,0.6705549955368042,1.0,True,True,True,True,0.1694710254669189,0.1694710254669189,False,True,0.1694710254669189,0.2527324777160911,True,False,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__byx__2025_09_28_17_25_18__000477025,byx,2025_09_28_17_25_18,train,train,test,instability_ay_roll,extreme_active,straight,design_regular_road,491.89,14.865,1.1794936656951904,2.0,1.1794936656951904,1.0,True,True,True,True,1.3732249736785889,2.555000066757202,0.6714277863502502,0.4889423067741278,False,True,True,True,0.7017971873283386,0.5080658793449402,True,True,0.1937313079833984,0.1410776177951613,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000048035,byx,2025_09_28_17_35_43,train,train,test,instability_ay_roll,strong_active,straight,design_regular_road,55.5,7.465,0.8002340197563171,1.690000057220459,0.7566000819206238,0.945473528044983,False,True,True,True,0.8002340197563171,1.690000057220459,0.7115709781646729,0.8892036086910633,False,True,True,True,0.0455530881881713,0.0455530881881713,False,False,0.0,0.0,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000078915,byx,2025_09_28_17_35_43,train,train,test,instability_ay_roll,medium_active,straight,design_regular_road,80.815,1.9,0.761661171913147,0.9800000190734864,0.1048948466777801,0.1377185165082058,False,False,False,True,0.761661171913147,0.9800000190734864,0.0008721649646759,0.0011450826126336,False,False,False,True,0.1082110106945037,0.1082110106945037,False,False,0.0,0.0,False,False,False,False,two_second_label_probably_ok,,,,,,,,False,instant2s_core_clean,A_instant2s_core_and_3s_ok,True,True,True,False,False,can_use_for_instant2s_core; also safe as 3s simple-response candidate,2秒即时响应核心样本，2秒和3秒标签都相对稳定,False,可作为2秒即时响应核心候选，也可进入简单3秒响应候选。
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000084125,byx,2025_09_28_17_35_43,train,train,test,instability_ay_roll,strong_active,straight,design_regular_road,94.88,10.755,0.1609200090169906,1.190000057220459,0.1605700105428695,0.9978250158183614,False,False,False,True,2.2849819660186768,2.990000009536743,2.2849819660186768,1.0,True,True,True,True,2.124585956335068,2.124411955475807,True,True,2.124061957001686,0.9295749325770936,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000097930,byx,2025_09_28_17_35_43,train,train,test,instability_ay_roll,medium_active,straight,design_regular_road,100.39,2.46,0.6209880113601685,1.940000057220459,0.6168000102043152,0.993255906588792,True,True,True,True,0.6209880113601685,1.940000057220459,0.2565639913082123,0.4131544999496086,False,True,True,True,0.3607600331306457,0.3607600331306457,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000104170,byx,2025_09_28_17_35_43,train,train,test,instability_roll_only,weak,straight,design_regular_road,104.445,0.275,0.3111931681632995,1.590000033378601,0.2242757678031921,0.7206963093916726,False,True,True,True,0.3111931681632995,1.590000033378601,0.1504483669996261,0.4834565228009052,False,False,False,True,0.0738274008035659,0.0738274008035659,False,False,0.0,0.0,False,False,True,False,review_2s_tail_or_anchor,,,,,,,,False,manual_2s_tail_or_anchor_review,C_manual_2s_anchor_or_tail_review,False,True,False,True,False,review anchor/tail before using as core sample,2秒尾段或锚点需复核，暂不进核心训练,True,先复核锚点或尾段，不进入核心训练结论。
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000110425,byx,2025_09_28_17_35_43,train,train,test,instability_ay_roll,extreme_active,straight,design_regular_road,115.115,4.69,2.1146390438079834,1.2699999809265137,0.5071919560432434,0.2398480050429345,False,False,False,True,2.1146390438079834,1.2699999809265137,1.3796789646148682,0.6524418286207279,False,True,True,True,1.9118309617042544,1.9118309617042544,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000118155,byx,2025_09_28_17_35_43,train,train,test,instability_ay_roll,medium_active,straight,design_regular_road,134.4,16.245,0.3968881070613861,2.0,0.3968881070613861,1.0,True,True,True,True,1.0686650276184082,2.9549999237060547,1.0679669380187988,0.9993467648125764,True,True,True,True,0.6717769205570221,0.6717769205570221,True,True,0.6717769205570221,0.6286131792430057,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000163465,byx,2025_09_28_17_35_43,train,train,test,instability_ay_roll,strong_active,straight,design_curve_context,185.08,21.615,0.2504551410675049,2.0,0.2504551410675049,1.0,True,True,True,True,0.4173091351985931,2.309999942779541,0.3754211366176605,0.8996235762703864,False,True,True,True,0.1668539941310882,0.1668539941310882,False,True,0.1668539941310882,0.399833073512,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000194205,byx,2025_09_28_17_35_43,train,train,test,instability_ay_roll,extreme_active,curve,design_curve_context,196.685,2.48,0.7435100078582764,0.5849999785423279,0.5501199960708618,0.7398958860762538,False,True,True,True,1.3383102416992188,3.0,1.3383102416992188,1.0,True,True,True,True,0.7881902456283569,0.7881902456283569,True,True,0.5948002338409424,0.4444412179688168,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000199335,byx,2025_09_28_17_35_43,train,train,test,instability_ay_roll,extreme_active,curve,design_curve_context,220.265,20.93,0.0404901504516601,1.065000057220459,0.0342099666595459,0.8448960124361118,False,False,False,True,0.0404901504516601,1.065000057220459,0.0120401382446289,0.2973596815601667,False,False,False,True,0.0221698284149169,0.0221698284149169,False,False,0.0,0.0,False,False,False,False,two_second_label_probably_ok,,,,,,,,False,instant2s_core_clean,A_instant2s_core_and_3s_ok,True,True,True,False,False,can_use_for_instant2s_core; also safe as 3s simple-response candidate,2秒即时响应核心样本，2秒和3秒标签都相对稳定,False,可作为2秒即时响应核心候选，也可进入简单3秒响应候选。
vehicle_instability_allraw__byx__2025_09_28_17_35_43__000231020,byx,2025_09_28_17_35_43,train,train,test,instability_ay_roll,extreme_active,straight,design_regular_road,254.665,23.645,0.9894275069236756,0.9449999928474426,0.5157445073127747,0.5212554772368575,False,True,True,True,0.9894275069236756,0.9449999928474426,0.2804744243621826,0.2834714240300764,False,False,False,True,1.027301013469696,1.027301013469696,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False,switch_to_3s_continuing_response_core,B_response3s_core_candidate,False,True,True,False,False,prefer 3s response-coverage label; rerun vehicle-only baseline before model escalation,2秒后仍有明显变化，优先转为3秒响应覆盖候选,False,优先转入3秒响应覆盖候选，重跑车辆-only基线后再决定是否继续。
