sample_id,event_uid,subject,session_stamp,anchor_source,anchor_time_rel_s,anchor_time_abs_s,event_start_rel_s,event_end_rel_s,event_type,event_level,phase_type,road_type_anchor,curvature_anchor,trigger_type,window_config_id,causal_setting,input_start_rel_s,input_end_rel_s,label_start_rel_s,label_end_rel_s,input_abs_start_s,input_abs_end_s,label_abs_start_s,label_abs_end_s,available_modalities,sample_usable_vehicle_minimal,recommended_for_stage3_vehicle_baseline,quality_flags,leakage_flags,window_note,vehicle_input_coverage,vehicle_label_coverage,physio_input_coverage,eeg_input_coverage,vehicle_relative_path,physio_relative_path,eeg_relative_path,vehicle_sha256,physio_sha256,eeg_sha256,label_peak_delta,label_peak_abs_delta,label_peak_time_rel_s,label_peak_direction,label_tail_delta,label_reversal_count_proxy
raw_road_curvature_onset__byx__2025_09_28_17_46_00__00001__pre1_label2_event_trigger,raw_road_curvature_onset__byx__2025_09_28_17_46_00__00001,byx,2025_09_28_17_46_00,raw_road_curvature_onset,138.54,1759081699.704,138.54,157.43,curve_left_or_positive,extreme,candidate,curve,0.0108988599492656,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1759081698.704,1759081699.704,1759081699.704,1759081701.704,"vehicle,physio,eeg",True,True,eeg_large_gap;eeg_low_valid;physio_low_valid;physio_near_constant;physio_zero_dt;vehicle_low_valid,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,原始生理数据/byx/Entity_Recording_2025_09_28_17_46_00_physio.csv,原始脑电数据/byx/Entity_Recording_2025_09_28_17_46_00_eeg.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,1291eba53974ce8b5fc4b3b36650b7d8d25f45b8dff2d05d658edaefa0bf21ae,e327f4d94a912824030ed0c312ac39348825b865113e4b63d5e54f0efa162c4d,-0.9000696577369462,0.9000696577369462,0.5250000000000057,negative,0.1478283209612605,4.0
raw_road_curvature_onset__byx__2025_09_28_17_46_00__00002__pre1_label2_event_trigger,raw_road_curvature_onset__byx__2025_09_28_17_46_00__00002,byx,2025_09_28_17_46_00,raw_road_curvature_onset,277.855,1759081839.019,277.855,294.71500000000003,curve_right_or_negative,extreme,candidate,curve,-0.0083141339908445,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1759081838.019,1759081839.019,1759081839.019,1759081841.019,"vehicle,physio,eeg",True,True,eeg_large_gap;eeg_low_valid;physio_low_valid;physio_near_constant;physio_zero_dt;vehicle_low_valid,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,原始生理数据/byx/Entity_Recording_2025_09_28_17_46_00_physio.csv,原始脑电数据/byx/Entity_Recording_2025_09_28_17_46_00_eeg.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,1291eba53974ce8b5fc4b3b36650b7d8d25f45b8dff2d05d658edaefa0bf21ae,e327f4d94a912824030ed0c312ac39348825b865113e4b63d5e54f0efa162c4d,-0.1965240006675879,0.1965240006675879,0.9499999999999886,negative,-0.1113520006675879,2.0
raw_road_curvature_onset__byx__2025_09_28_17_46_00__00003__pre1_label2_event_trigger,raw_road_curvature_onset__byx__2025_09_28_17_46_00__00003,byx,2025_09_28_17_46_00,raw_road_curvature_onset,299.825,1759081860.989,299.825,302.265,curve_left_or_positive,weak,candidate,curve,0.0010809339986076,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1759081859.989,1759081860.989,1759081860.989,1759081862.989,"vehicle,physio,eeg",True,True,eeg_large_gap;eeg_low_valid;physio_low_valid;physio_near_constant;physio_zero_dt;vehicle_low_valid,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,原始生理数据/byx/Entity_Recording_2025_09_28_17_46_00_physio.csv,原始脑电数据/byx/Entity_Recording_2025_09_28_17_46_00_eeg.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,1291eba53974ce8b5fc4b3b36650b7d8d25f45b8dff2d05d658edaefa0bf21ae,e327f4d94a912824030ed0c312ac39348825b865113e4b63d5e54f0efa162c4d,-1.345994980011445,1.345994980011445,1.3100000000000025,negative,-0.376293080011445,1.0
raw_road_curvature_onset__byx__2025_09_28_17_46_00__00004__pre1_label2_event_trigger,raw_road_curvature_onset__byx__2025_09_28_17_46_00__00004,byx,2025_09_28_17_46_00,raw_road_curvature_onset,465.385,1759082026.549,465.385,491.355,curve_right_or_negative,extreme,candidate,curve,-0.0061638960707262,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1759082025.549,1759082026.549,1759082026.549,1759082028.549,"vehicle,physio,eeg",True,True,eeg_large_gap;eeg_low_valid;physio_low_valid;physio_near_constant;physio_zero_dt;vehicle_low_valid,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,原始生理数据/byx/Entity_Recording_2025_09_28_17_46_00_physio.csv,原始脑电数据/byx/Entity_Recording_2025_09_28_17_46_00_eeg.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,1291eba53974ce8b5fc4b3b36650b7d8d25f45b8dff2d05d658edaefa0bf21ae,e327f4d94a912824030ed0c312ac39348825b865113e4b63d5e54f0efa162c4d,0.199491,0.199491,0.9650000000000318,positive,-0.0390954,3.0
raw_road_curvature_onset__byx__2025_09_28_17_46_00__00005__pre1_label2_event_trigger,raw_road_curvature_onset__byx__2025_09_28_17_46_00__00005,byx,2025_09_28_17_46_00,raw_road_curvature_onset,531.88,1759082093.044,531.88,541.115,curve_left_or_positive,extreme,candidate,curve,0.0175678566990617,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1759082092.044,1759082093.044,1759082093.044,1759082095.044,"vehicle,physio,eeg",True,True,eeg_large_gap;eeg_low_valid;physio_low_valid;physio_near_constant;physio_zero_dt;vehicle_low_valid,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/byx/Entity_Recording_2025_09_28_17_46_00_vehicle.csv,原始生理数据/byx/Entity_Recording_2025_09_28_17_46_00_physio.csv,原始脑电数据/byx/Entity_Recording_2025_09_28_17_46_00_eeg.csv,e481ab16165d90e97b5f7ad4a9b5644609e28fb96223f013026d1f1f88437463,1291eba53974ce8b5fc4b3b36650b7d8d25f45b8dff2d05d658edaefa0bf21ae,e327f4d94a912824030ed0c312ac39348825b865113e4b63d5e54f0efa162c4d,-0.685391,0.685391,0.4800000000000182,negative,-0.0860451514724338,2.0
raw_road_curvature_onset__cwh__2025_09_26_19_23_28__00001__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_19_23_28__00001,cwh,2025_09_26_19_23_28,raw_road_curvature_onset,146.62,1758914755.5,146.62,164.04500000000002,curve_left_or_positive,extreme,candidate,curve,0.0108925996040245,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1758914754.5,1758914755.5,1758914755.5,1758914757.5,"vehicle,physio,eeg",True,True,eeg_low_valid;eeg_zero_dt;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_23_28_vehicle.csv,原始生理数据/cwh/Entity_Recording_2025_09_26_19_23_28_physio.csv,原始脑电数据/cwh/Entity_Recording_2025_09_26_19_23_28_eeg.csv,c9ae8b2b55355449f073e1a9de5f1f183c1d5d3b724dad0ea8b7dce9a77d1812,68ac1b4e4f3badb4a1ed73f974fcdd2fff43683d9e0d146e9080ce132b9e59ac,0d9aa4a657c81a44a38955a80c6b0fd9781a87d9e861b67dde961ddb56e052cd,-0.8506775565762066,0.8506775565762066,1.6299999999999957,negative,-0.7969175565762066,3.0
raw_road_curvature_onset__cwh__2025_09_26_19_27_21__00001__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_19_27_21__00001,cwh,2025_09_26_19_27_21,raw_road_curvature_onset,117.615,1758914959.728,117.615,137.965,curve_right_or_negative,extreme,candidate,curve,-0.0080701098943734,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1758914958.728,1758914959.728,1758914959.728,1758914961.728,"vehicle,physio,eeg",True,True,eeg_low_valid;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_27_21_vehicle.csv,原始生理数据/cwh/Entity_Recording_2025_09_26_19_27_21_physio.csv,原始脑电数据/cwh/Entity_Recording_2025_09_26_19_27_21_eeg.csv,5990b24325f474f71ba9b64920ced7ea4748d301d3b46d74c85d72d84924dc63,b945f1d3139297025768e96749f6e920535b0da629732408f23b95e86582657c,b2cb376790ff518d0e918d8d2b078c3d1c265b01e8a9287c59b409cff6b07ad0,0.271748,0.271748,1.3799999999999957,positive,0.225672,2.0
raw_road_curvature_onset__cwh__2025_09_26_19_27_21__00002__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_19_27_21__00002,cwh,2025_09_26_19_27_21,raw_road_curvature_onset,143.355,1758914985.468,143.355,145.69,curve_left_or_positive,weak,candidate,curve,0.00108139999382,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1758914984.468,1758914985.468,1758914985.468,1758914987.468,"vehicle,physio,eeg",True,True,eeg_low_valid;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_27_21_vehicle.csv,原始生理数据/cwh/Entity_Recording_2025_09_26_19_27_21_physio.csv,原始脑电数据/cwh/Entity_Recording_2025_09_26_19_27_21_eeg.csv,5990b24325f474f71ba9b64920ced7ea4748d301d3b46d74c85d72d84924dc63,b945f1d3139297025768e96749f6e920535b0da629732408f23b95e86582657c,b2cb376790ff518d0e918d8d2b078c3d1c265b01e8a9287c59b409cff6b07ad0,0.1836090086557673,0.1836090086557673,2.0,positive,0.1836090086557673,2.0
raw_road_curvature_onset__cwh__2025_09_26_19_27_21__00003__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_19_27_21__00003,cwh,2025_09_26_19_27_21,raw_road_curvature_onset,309.08,1758915151.1929998,309.08,347.5,curve_right_or_negative,extreme,candidate,curve,-0.0061647198983739,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1758915150.1929998,1758915151.1929998,1758915151.1929998,1758915153.1929998,"vehicle,physio,eeg",True,True,eeg_low_valid;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_27_21_vehicle.csv,原始生理数据/cwh/Entity_Recording_2025_09_26_19_27_21_physio.csv,原始脑电数据/cwh/Entity_Recording_2025_09_26_19_27_21_eeg.csv,5990b24325f474f71ba9b64920ced7ea4748d301d3b46d74c85d72d84924dc63,b945f1d3139297025768e96749f6e920535b0da629732408f23b95e86582657c,b2cb376790ff518d0e918d8d2b078c3d1c265b01e8a9287c59b409cff6b07ad0,0.09686542,0.09686542,2.0,positive,0.09686542,2.0
raw_road_curvature_onset__cwh__2025_09_26_19_27_21__00004__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_19_27_21__00004,cwh,2025_09_26_19_27_21,raw_road_curvature_onset,396.5,1758915238.613,396.5,412.88,curve_left_or_positive,extreme,candidate,curve,0.0192586852282705,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1758915237.613,1758915238.613,1758915238.613,1758915240.613,"vehicle,physio,eeg",True,True,eeg_low_valid;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_27_21_vehicle.csv,原始生理数据/cwh/Entity_Recording_2025_09_26_19_27_21_physio.csv,原始脑电数据/cwh/Entity_Recording_2025_09_26_19_27_21_eeg.csv,5990b24325f474f71ba9b64920ced7ea4748d301d3b46d74c85d72d84924dc63,b945f1d3139297025768e96749f6e920535b0da629732408f23b95e86582657c,b2cb376790ff518d0e918d8d2b078c3d1c265b01e8a9287c59b409cff6b07ad0,-0.184133,0.184133,2.0,negative,-0.184133,1.0
raw_road_curvature_onset__cwh__2025_09_26_19_35_47__00001__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_19_35_47__00001,cwh,2025_09_26_19_35_47,raw_road_curvature_onset,128.625,1758915475.827,128.625,147.33,curve_left_or_positive,extreme,candidate,curve,0.0109045800175868,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1758915474.827,1758915475.827,1758915475.827,1758915477.827,"vehicle,physio,eeg",True,True,eeg_low_valid;physio_low_valid;physio_zero_dt,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_35_47_vehicle.csv,原始生理数据/cwh/Entity_Recording_2025_09_26_19_35_47_physio.csv,原始脑电数据/cwh/Entity_Recording_2025_09_26_19_35_47_eeg.csv,f62a7f66b19ff747f4e688cd8d24fbf18a0388155a0f1ab37ca87fa018478d9f,6d40a7ba42e3cc0e0cb3db197ebfa7edb6d5240151f08170a3eafddf33047540,92b456f23ea84724c153b5cc1f0224331c79bc23d05f399449ac9e4f2777b75e,-0.3328344161262635,0.3328344161262635,0.920000000000016,negative,-0.2375391914457371,2.0
raw_road_curvature_onset__cwh__2025_09_26_19_35_47__00002__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_19_35_47__00002,cwh,2025_09_26_19_35_47,raw_road_curvature_onset,268.485,1758915615.6869998,268.485,284.38,curve_right_or_negative,extreme,candidate,curve,-0.0081653499776845,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1758915614.6869998,1758915615.6869998,1758915615.6869998,1758915617.6869998,"vehicle,physio,eeg",True,True,eeg_low_valid;physio_low_valid;physio_zero_dt,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_35_47_vehicle.csv,原始生理数据/cwh/Entity_Recording_2025_09_26_19_35_47_physio.csv,原始脑电数据/cwh/Entity_Recording_2025_09_26_19_35_47_eeg.csv,f62a7f66b19ff747f4e688cd8d24fbf18a0388155a0f1ab37ca87fa018478d9f,6d40a7ba42e3cc0e0cb3db197ebfa7edb6d5240151f08170a3eafddf33047540,92b456f23ea84724c153b5cc1f0224331c79bc23d05f399449ac9e4f2777b75e,0.3714062999999999,0.3714062999999999,1.9950000000000043,positive,0.3714062999999999,0.0
raw_road_curvature_onset__cwh__2025_09_26_19_35_47__00003__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_19_35_47__00003,cwh,2025_09_26_19_35_47,raw_road_curvature_onset,288.505,1758915635.707,288.505,290.44,curve_left_or_positive,weak,candidate,curve,0.0010813399918748,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1758915634.707,1758915635.707,1758915635.707,1758915637.707,"vehicle,physio,eeg",True,True,eeg_low_valid;physio_low_valid;physio_zero_dt,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_35_47_vehicle.csv,原始生理数据/cwh/Entity_Recording_2025_09_26_19_35_47_physio.csv,原始脑电数据/cwh/Entity_Recording_2025_09_26_19_35_47_eeg.csv,f62a7f66b19ff747f4e688cd8d24fbf18a0388155a0f1ab37ca87fa018478d9f,6d40a7ba42e3cc0e0cb3db197ebfa7edb6d5240151f08170a3eafddf33047540,92b456f23ea84724c153b5cc1f0224331c79bc23d05f399449ac9e4f2777b75e,-0.0980869999999999,0.0980869999999999,1.740000000000009,negative,-0.094771011993706,2.0
raw_road_curvature_onset__cwh__2025_09_26_19_35_47__00004__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_19_35_47__00004,cwh,2025_09_26_19_35_47,raw_road_curvature_onset,447.27,1758915794.472,447.27,478.765,curve_right_or_negative,extreme,candidate,curve,-0.006166019956168,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1758915793.472,1758915794.472,1758915794.472,1758915796.472,"vehicle,physio,eeg",True,True,eeg_low_valid;physio_low_valid;physio_zero_dt,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_35_47_vehicle.csv,原始生理数据/cwh/Entity_Recording_2025_09_26_19_35_47_physio.csv,原始脑电数据/cwh/Entity_Recording_2025_09_26_19_35_47_eeg.csv,f62a7f66b19ff747f4e688cd8d24fbf18a0388155a0f1ab37ca87fa018478d9f,6d40a7ba42e3cc0e0cb3db197ebfa7edb6d5240151f08170a3eafddf33047540,92b456f23ea84724c153b5cc1f0224331c79bc23d05f399449ac9e4f2777b75e,-0.0507891,0.0507891,1.3150000000000546,negative,-0.0394444,1.0
raw_road_curvature_onset__cwh__2025_09_26_19_35_47__00005__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_19_35_47__00005,cwh,2025_09_26_19_35_47,raw_road_curvature_onset,524.585,1758915871.787,524.585,537.405,curve_left_or_positive,extreme,candidate,curve,0.0193499163683521,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1758915870.787,1758915871.787,1758915871.787,1758915873.787,"vehicle,physio,eeg",True,True,eeg_low_valid;physio_low_valid;physio_zero_dt,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_35_47_vehicle.csv,原始生理数据/cwh/Entity_Recording_2025_09_26_19_35_47_physio.csv,原始脑电数据/cwh/Entity_Recording_2025_09_26_19_35_47_eeg.csv,f62a7f66b19ff747f4e688cd8d24fbf18a0388155a0f1ab37ca87fa018478d9f,6d40a7ba42e3cc0e0cb3db197ebfa7edb6d5240151f08170a3eafddf33047540,92b456f23ea84724c153b5cc1f0224331c79bc23d05f399449ac9e4f2777b75e,0.178198,0.178198,1.914999999999964,positive,0.176452,1.0
raw_road_curvature_onset__cwh__2025_09_26_19_45_40__00001__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_19_45_40__00001,cwh,2025_09_26_19_45_40,raw_road_curvature_onset,131.445,1758916071.664,131.445,149.135,curve_left_or_positive,extreme,candidate,curve,0.0109089998624767,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1758916070.664,1758916071.664,1758916071.664,1758916073.664,"vehicle,physio,eeg",True,True,eeg_low_valid;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_45_40_vehicle.csv,原始生理数据/cwh/Entity_Recording_2025_09_26_19_45_40_physio.csv,原始脑电数据/cwh/Entity_Recording_2025_09_26_19_45_40_eeg.csv,84d62a3d6c6629280b4a509503cfcc9aca56bb2fd67cc033d64040913d12a5d4,eed918e5c86b34b8aaddeaac82fb9f2ffe7a6d1efb1d7a215f7c3241a10611b3,3db8282c9f59ce3c395126855968192a34a894c06976ae509808044aaf37bee8,-0.2090909254303639,0.2090909254303639,0.960000000000008,negative,0.008901074569636,2.0
raw_road_curvature_onset__cwh__2025_09_26_19_45_40__00002__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_19_45_40__00002,cwh,2025_09_26_19_45_40,raw_road_curvature_onset,266.365,1758916206.584,266.365,282.85,curve_right_or_negative,extreme,candidate,curve,-0.0082862197115066,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1758916205.584,1758916206.584,1758916206.584,1758916208.584,"vehicle,physio,eeg",True,True,eeg_low_valid;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_45_40_vehicle.csv,原始生理数据/cwh/Entity_Recording_2025_09_26_19_45_40_physio.csv,原始脑电数据/cwh/Entity_Recording_2025_09_26_19_45_40_eeg.csv,84d62a3d6c6629280b4a509503cfcc9aca56bb2fd67cc033d64040913d12a5d4,eed918e5c86b34b8aaddeaac82fb9f2ffe7a6d1efb1d7a215f7c3241a10611b3,3db8282c9f59ce3c395126855968192a34a894c06976ae509808044aaf37bee8,0.0233870933435119,0.0233870933435119,2.0,positive,0.0233870933435119,0.0
raw_road_curvature_onset__cwh__2025_09_26_19_45_40__00003__pre1_label2_event_trigger,raw_road_curvature_onset__cwh__2025_09_26_19_45_40__00003,cwh,2025_09_26_19_45_40,raw_road_curvature_onset,287.15500000000003,1758916227.374,287.15500000000003,289.18,curve_left_or_positive,weak,candidate,curve,0.001080909988118,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1758916226.374,1758916227.374,1758916227.374,1758916229.374,"vehicle,physio,eeg",True,True,eeg_low_valid;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/cwh/Entity_Recording_2025_09_26_19_45_40_vehicle.csv,原始生理数据/cwh/Entity_Recording_2025_09_26_19_45_40_physio.csv,原始脑电数据/cwh/Entity_Recording_2025_09_26_19_45_40_eeg.csv,84d62a3d6c6629280b4a509503cfcc9aca56bb2fd67cc033d64040913d12a5d4,eed918e5c86b34b8aaddeaac82fb9f2ffe7a6d1efb1d7a215f7c3241a10611b3,3db8282c9f59ce3c395126855968192a34a894c06976ae509808044aaf37bee8,0.0759220269629766,0.0759220269629766,1.849999999999966,positive,0.0759220269629766,1.0
