array_row,sample_id,event_uid,subject,session_stamp,anchor_time_rel_s,anchor_time_abs_s,window_config_id,vehicle_raw_relative_path,vehicle_raw_sha256,input_valid_ratio,label_valid_ratio,anchor_steer
249,raw_road_curvature_onset__yyl__2025_09_28_09_49_11__00003__pre3_label3_response_coverage,raw_road_curvature_onset__yyl__2025_09_28_09_49_11__00003,yyl,2025_09_28_09_49_11,289.295,1759053240.7150002,pre3_label3_response_coverage,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_49_11_vehicle.csv,1e3806d86e15e3caea58ca610f6ee8cb5b2550b33764331a2cda1e29e1483843,1.0,1.0,-0.512253999710083
250,raw_road_curvature_onset__yyl__2025_09_28_09_49_11__00004__pre3_label3_response_coverage,raw_road_curvature_onset__yyl__2025_09_28_09_49_11__00004,yyl,2025_09_28_09_49_11,451.54,1759053402.96,pre3_label3_response_coverage,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_49_11_vehicle.csv,1e3806d86e15e3caea58ca610f6ee8cb5b2550b33764331a2cda1e29e1483843,1.0,1.0,-0.048345599323511124
251,raw_road_curvature_onset__yyl__2025_09_28_09_49_11__00005__pre3_label3_response_coverage,raw_road_curvature_onset__yyl__2025_09_28_09_49_11__00005,yyl,2025_09_28_09_49_11,525.85,1759053477.27,pre3_label3_response_coverage,原始车辆数据/yyl/Entity_Recording_2025_09_28_09_49_11_vehicle.csv,1e3806d86e15e3caea58ca610f6ee8cb5b2550b33764331a2cda1e29e1483843,1.0,1.0,-0.18448099493980408
252,raw_road_curvature_onset__yzy__2025_09_27_14_13_03__00001__pre3_label3_response_coverage,raw_road_curvature_onset__yzy__2025_09_27_14_13_03__00001,yzy,2025_09_27_14_13_03,183.51,1758982566.741,pre3_label3_response_coverage,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_13_03_vehicle.csv,9db98bd3bc0010a25b70ec3f54204f4370db8035a796205597a9ee68a8898717,1.0,1.0,-0.9803509712219238
253,raw_road_curvature_onset__yzy__2025_09_27_14_13_03__00002__pre3_label3_response_coverage,raw_road_curvature_onset__yzy__2025_09_27_14_13_03__00002,yzy,2025_09_27_14_13_03,347.48,1758982730.711,pre3_label3_response_coverage,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_13_03_vehicle.csv,9db98bd3bc0010a25b70ec3f54204f4370db8035a796205597a9ee68a8898717,1.0,1.0,-0.04310958832502365
254,raw_road_curvature_onset__yzy__2025_09_27_14_13_03__00003__pre3_label3_response_coverage,raw_road_curvature_onset__yzy__2025_09_27_14_13_03__00003,yzy,2025_09_27_14_13_03,367.83,1758982751.061,pre3_label3_response_coverage,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_13_03_vehicle.csv,9db98bd3bc0010a25b70ec3f54204f4370db8035a796205597a9ee68a8898717,1.0,1.0,0.015009799972176552
255,raw_road_curvature_onset__yzy__2025_09_27_14_13_03__00004__pre3_label3_response_coverage,raw_road_curvature_onset__yzy__2025_09_27_14_13_03__00004,yzy,2025_09_27_14_13_03,566.23,1758982949.461,pre3_label3_response_coverage,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_13_03_vehicle.csv,9db98bd3bc0010a25b70ec3f54204f4370db8035a796205597a9ee68a8898717,1.0,1.0,0.1188569962978363
256,raw_road_curvature_onset__yzy__2025_09_27_14_13_03__00005__pre3_label3_response_coverage,raw_road_curvature_onset__yzy__2025_09_27_14_13_03__00005,yzy,2025_09_27_14_13_03,650.02,1758983033.251,pre3_label3_response_coverage,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_13_03_vehicle.csv,9db98bd3bc0010a25b70ec3f54204f4370db8035a796205597a9ee68a8898717,1.0,1.0,-0.2467900961637497
257,raw_road_curvature_onset__yzy__2025_09_27_14_26_04__00001__pre3_label3_response_coverage,raw_road_curvature_onset__yzy__2025_09_27_14_26_04__00001,yzy,2025_09_27_14_26_04,170.005,1758983335.197,pre3_label3_response_coverage,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_26_04_vehicle.csv,4bc413c500f617c4089653ececa6aab4e6998c06d464df484a30626e9bb18619,1.0,1.0,-0.6532769799232483
258,raw_road_curvature_onset__yzy__2025_09_27_14_26_04__00002__pre3_label3_response_coverage,raw_road_curvature_onset__yzy__2025_09_27_14_26_04__00002,yzy,2025_09_27_14_26_04,332.475,1758983497.6669998,pre3_label3_response_coverage,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_26_04_vehicle.csv,4bc413c500f617c4089653ececa6aab4e6998c06d464df484a30626e9bb18619,1.0,1.0,-0.06318090856075287
259,raw_road_curvature_onset__yzy__2025_09_27_14_26_04__00003__pre3_label3_response_coverage,raw_road_curvature_onset__yzy__2025_09_27_14_26_04__00003,yzy,2025_09_27_14_26_04,353.075,1758983518.267,pre3_label3_response_coverage,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_26_04_vehicle.csv,4bc413c500f617c4089653ececa6aab4e6998c06d464df484a30626e9bb18619,1.0,1.0,0.00558521319180727
260,raw_road_curvature_onset__yzy__2025_09_27_14_26_04__00004__pre3_label3_response_coverage,raw_road_curvature_onset__yzy__2025_09_27_14_26_04__00004,yzy,2025_09_27_14_26_04,520.29,1758983685.482,pre3_label3_response_coverage,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_26_04_vehicle.csv,4bc413c500f617c4089653ececa6aab4e6998c06d464df484a30626e9bb18619,1.0,1.0,0.06352999806404114
261,raw_road_curvature_onset__yzy__2025_09_27_14_26_04__00005__pre3_label3_response_coverage,raw_road_curvature_onset__yzy__2025_09_27_14_26_04__00005,yzy,2025_09_27_14_26_04,594.34,1758983759.5319998,pre3_label3_response_coverage,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_26_04_vehicle.csv,4bc413c500f617c4089653ececa6aab4e6998c06d464df484a30626e9bb18619,1.0,1.0,0.13299399614334106
262,raw_road_curvature_onset__yzy__2025_09_27_14_37_08__00001__pre3_label3_response_coverage,raw_road_curvature_onset__yzy__2025_09_27_14_37_08__00001,yzy,2025_09_27_14_37_08,181.905,1758984010.553,pre3_label3_response_coverage,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_37_08_vehicle.csv,104d64b19efee3e4683f6f23d05a15a1229be15ce7e51607db23a9b6c734fa24,1.0,1.0,-0.7674210071563721
263,raw_road_curvature_onset__yzy__2025_09_27_14_37_08__00002__pre3_label3_response_coverage,raw_road_curvature_onset__yzy__2025_09_27_14_37_08__00002,yzy,2025_09_27_14_37_08,321.485,1758984150.133,pre3_label3_response_coverage,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_37_08_vehicle.csv,104d64b19efee3e4683f6f23d05a15a1229be15ce7e51607db23a9b6c734fa24,1.0,1.0,-0.06352999806404114
264,raw_road_curvature_onset__yzy__2025_09_27_14_37_08__00003__pre3_label3_response_coverage,raw_road_curvature_onset__yzy__2025_09_27_14_37_08__00003,yzy,2025_09_27_14_37_08,340.5,1758984169.148,pre3_label3_response_coverage,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_37_08_vehicle.csv,104d64b19efee3e4683f6f23d05a15a1229be15ce7e51607db23a9b6c734fa24,1.0,1.0,-0.27436599135398865
265,raw_road_curvature_onset__yzy__2025_09_27_14_37_08__00004__pre3_label3_response_coverage,raw_road_curvature_onset__yzy__2025_09_27_14_37_08__00004,yzy,2025_09_27_14_37_08,502.765,1758984331.413,pre3_label3_response_coverage,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_37_08_vehicle.csv,104d64b19efee3e4683f6f23d05a15a1229be15ce7e51607db23a9b6c734fa24,1.0,1.0,-0.06754419952630997
266,raw_road_curvature_onset__yzy__2025_09_27_14_37_08__00005__pre3_label3_response_coverage,raw_road_curvature_onset__yzy__2025_09_27_14_37_08__00005,yzy,2025_09_27_14_37_08,577.475,1758984406.123,pre3_label3_response_coverage,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_37_08_vehicle.csv,104d64b19efee3e4683f6f23d05a15a1229be15ce7e51607db23a9b6c734fa24,1.0,1.0,-0.33946698904037476
267,raw_road_curvature_onset__yzy__2025_09_27_15_07_57__00001__pre3_label3_response_coverage,raw_road_curvature_onset__yzy__2025_09_27_15_07_57__00001,yzy,2025_09_27_15_07_57,133.02,1758985810.681,pre3_label3_response_coverage,原始车辆数据/yzy/Entity_Recording_2025_09_27_15_07_57_vehicle.csv,b7a13b62c82086e8172a313e45119147944a20733190a58e3da3e9c8c6bf3b05,1.0,1.0,-0.8510230183601379
268,raw_road_curvature_onset__yzy__2025_09_27_15_07_57__00002__pre3_label3_response_coverage,raw_road_curvature_onset__yzy__2025_09_27_15_07_57__00002,yzy,2025_09_27_15_07_57,296.15000000000003,1758985973.811,pre3_label3_response_coverage,原始车辆数据/yzy/Entity_Recording_2025_09_27_15_07_57_vehicle.csv,b7a13b62c82086e8172a313e45119147944a20733190a58e3da3e9c8c6bf3b05,1.0,1.0,-0.2591809928417206
269,raw_road_curvature_onset__yzy__2025_09_27_15_07_57__00003__pre3_label3_response_coverage,raw_road_curvature_onset__yzy__2025_09_27_15_07_57__00003,yzy,2025_09_27_15_07_57,317.52,1758985995.181,pre3_label3_response_coverage,原始车辆数据/yzy/Entity_Recording_2025_09_27_15_07_57_vehicle.csv,b7a13b62c82086e8172a313e45119147944a20733190a58e3da3e9c8c6bf3b05,1.0,1.0,-0.44470998644828796
270,raw_road_curvature_onset__yzy__2025_09_27_15_07_57__00004__pre3_label3_response_coverage,raw_road_curvature_onset__yzy__2025_09_27_15_07_57__00004,yzy,2025_09_27_15_07_57,482.87,1758986160.531,pre3_label3_response_coverage,原始车辆数据/yzy/Entity_Recording_2025_09_27_15_07_57_vehicle.csv,b7a13b62c82086e8172a313e45119147944a20733190a58e3da3e9c8c6bf3b05,1.0,1.0,0.03176499903202057
271,raw_road_curvature_onset__yzy__2025_09_27_15_07_57__00005__pre3_label3_response_coverage,raw_road_curvature_onset__yzy__2025_09_27_15_07_57__00005,yzy,2025_09_27_15_07_57,561.48,1758986239.141,pre3_label3_response_coverage,原始车辆数据/yzy/Entity_Recording_2025_09_27_15_07_57_vehicle.csv,b7a13b62c82086e8172a313e45119147944a20733190a58e3da3e9c8c6bf3b05,1.0,1.0,-0.2811730206012726
272,raw_road_curvature_onset__yzy__2025_09_27_15_07_57__00006__pre3_label3_response_coverage,raw_road_curvature_onset__yzy__2025_09_27_15_07_57__00006,yzy,2025_09_27_15_07_57,564.215,1758986241.876,pre3_label3_response_coverage,原始车辆数据/yzy/Entity_Recording_2025_09_27_15_07_57_vehicle.csv,b7a13b62c82086e8172a313e45119147944a20733190a58e3da3e9c8c6bf3b05,1.0,1.0,-0.44697898626327515
273,raw_road_curvature_onset__zdq__2025_09_26_15_14_51__00001__pre3_label3_response_coverage,raw_road_curvature_onset__zdq__2025_09_26_15_14_51__00001,zdq,2025_09_26_15_14_51,154.39,1758899846.144,pre3_label3_response_coverage,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_14_51_vehicle.csv,b93de0274f1bbec55e4ea61b6b1d922d0b71345c686b6082a4f2ba25941a8301,1.0,1.0,-1.4385000467300415
274,raw_road_curvature_onset__zdq__2025_09_26_15_14_51__00002__pre3_label3_response_coverage,raw_road_curvature_onset__zdq__2025_09_26_15_14_51__00002,zdq,2025_09_26_15_14_51,327.605,1758900019.359,pre3_label3_response_coverage,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_14_51_vehicle.csv,b93de0274f1bbec55e4ea61b6b1d922d0b71345c686b6082a4f2ba25941a8301,1.0,1.0,-0.12723499536514282
275,raw_road_curvature_onset__zdq__2025_09_26_15_21_51__00001__pre3_label3_response_coverage,raw_road_curvature_onset__zdq__2025_09_26_15_21_51__00001,zdq,2025_09_26_15_21_51,161.62,1758900272.7399998,pre3_label3_response_coverage,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_21_51_vehicle.csv,6ea1e18ffa5e63cc3e10e21a188a437621347a64a477b06e1f7decd7c011ba40,1.0,1.0,-0.323060005903244
276,raw_road_curvature_onset__zdq__2025_09_26_15_21_51__00002__pre3_label3_response_coverage,raw_road_curvature_onset__zdq__2025_09_26_15_21_51__00002,zdq,2025_09_26_15_21_51,235.01,1758900346.13,pre3_label3_response_coverage,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_21_51_vehicle.csv,6ea1e18ffa5e63cc3e10e21a188a437621347a64a477b06e1f7decd7c011ba40,1.0,1.0,-0.46897000074386597
277,raw_road_curvature_onset__zdq__2025_09_26_15_27_09__00001__pre3_label3_response_coverage,raw_road_curvature_onset__zdq__2025_09_26_15_27_09__00001,zdq,2025_09_26_15_27_09,126.005,1758900555.3860002,pre3_label3_response_coverage,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_27_09_vehicle.csv,84b686ee8c05a7d8d5da3e671b3a4a7ef5af33721a469e9b7d40884bca0d41ee,1.0,1.0,-1.24599027633667
278,raw_road_curvature_onset__zdq__2025_09_26_15_27_09__00002__pre3_label3_response_coverage,raw_road_curvature_onset__zdq__2025_09_26_15_27_09__00002,zdq,2025_09_26_15_27_09,272.12,1758900701.501,pre3_label3_response_coverage,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_27_09_vehicle.csv,84b686ee8c05a7d8d5da3e671b3a4a7ef5af33721a469e9b7d40884bca0d41ee,1.0,1.0,-0.10018199682235718
279,raw_road_curvature_onset__zdq__2025_09_26_15_27_09__00003__pre3_label3_response_coverage,raw_road_curvature_onset__zdq__2025_09_26_15_27_09__00003,zdq,2025_09_26_15_27_09,296.495,1758900725.876,pre3_label3_response_coverage,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_27_09_vehicle.csv,84b686ee8c05a7d8d5da3e671b3a4a7ef5af33721a469e9b7d40884bca0d41ee,1.0,1.0,-0.39880794286727905
280,raw_road_curvature_onset__zdq__2025_09_26_15_27_09__00004__pre3_label3_response_coverage,raw_road_curvature_onset__zdq__2025_09_26_15_27_09__00004,zdq,2025_09_26_15_27_09,454.45,1758900883.831,pre3_label3_response_coverage,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_27_09_vehicle.csv,84b686ee8c05a7d8d5da3e671b3a4a7ef5af33721a469e9b7d40884bca0d41ee,1.0,1.0,0.021467499434947968
281,raw_road_curvature_onset__zdq__2025_09_26_15_27_09__00005__pre3_label3_response_coverage,raw_road_curvature_onset__zdq__2025_09_26_15_27_09__00005,zdq,2025_09_26_15_27_09,519.73,1758900949.111,pre3_label3_response_coverage,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_27_09_vehicle.csv,84b686ee8c05a7d8d5da3e671b3a4a7ef5af33721a469e9b7d40884bca0d41ee,1.0,1.0,-0.016056999564170837
282,raw_road_curvature_onset__zdq__2025_09_26_15_37_30__00001__pre3_label3_response_coverage,raw_road_curvature_onset__zdq__2025_09_26_15_37_30__00001,zdq,2025_09_26_15_37_30,121.45,1758901172.378,pre3_label3_response_coverage,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,1.0,1.0,-1.4901612997055054
283,raw_road_curvature_onset__zdq__2025_09_26_15_37_30__00002__pre3_label3_response_coverage,raw_road_curvature_onset__zdq__2025_09_26_15_37_30__00002,zdq,2025_09_26_15_37_30,251.45,1758901302.378,pre3_label3_response_coverage,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,1.0,1.0,0.055850591510534286
284,raw_road_curvature_onset__zdq__2025_09_26_15_37_30__00003__pre3_label3_response_coverage,raw_road_curvature_onset__zdq__2025_09_26_15_37_30__00003,zdq,2025_09_26_15_37_30,274.54,1758901325.468,pre3_label3_response_coverage,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,1.0,1.0,-0.04974190145730972
285,raw_road_curvature_onset__zdq__2025_09_26_15_37_30__00004__pre3_label3_response_coverage,raw_road_curvature_onset__zdq__2025_09_26_15_37_30__00004,zdq,2025_09_26_15_37_30,433.035,1758901483.963,pre3_label3_response_coverage,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,1.0,1.0,0.057944901287555695
286,raw_road_curvature_onset__zdq__2025_09_26_15_37_30__00005__pre3_label3_response_coverage,raw_road_curvature_onset__zdq__2025_09_26_15_37_30__00005,zdq,2025_09_26_15_37_30,501.94,1758901552.868,pre3_label3_response_coverage,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_37_30_vehicle.csv,dc54111d8f806c514a8660e3091d701f87cfad6dc73b9006b98a94958804f304,1.0,1.0,-0.2370160073041916
287,raw_road_curvature_onset__zdq__2025_09_26_15_52_46__00001__pre3_label3_response_coverage,raw_road_curvature_onset__zdq__2025_09_26_15_52_46__00001,zdq,2025_09_26_15_52_46,130.97,1758902097.111,pre3_label3_response_coverage,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_52_46_vehicle.csv,b2f35f963bb5bff1dc3234354b317818695473a5a22d8e504d16b76943414ee2,1.0,1.0,-1.3318599462509155
288,raw_road_curvature_onset__zdq__2025_09_26_15_52_46__00002__pre3_label3_response_coverage,raw_road_curvature_onset__zdq__2025_09_26_15_52_46__00002,zdq,2025_09_26_15_52_46,319.235,1758902285.376,pre3_label3_response_coverage,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_52_46_vehicle.csv,b2f35f963bb5bff1dc3234354b317818695473a5a22d8e504d16b76943414ee2,1.0,1.0,-0.11763491481542587
289,raw_road_curvature_onset__zdq__2025_09_26_15_52_46__00003__pre3_label3_response_coverage,raw_road_curvature_onset__zdq__2025_09_26_15_52_46__00003,zdq,2025_09_26_15_52_46,339.66,1758902305.801,pre3_label3_response_coverage,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_52_46_vehicle.csv,b2f35f963bb5bff1dc3234354b317818695473a5a22d8e504d16b76943414ee2,1.0,1.0,-0.18901899456977844
290,raw_road_curvature_onset__zdq__2025_09_26_15_52_46__00004__pre3_label3_response_coverage,raw_road_curvature_onset__zdq__2025_09_26_15_52_46__00004,zdq,2025_09_26_15_52_46,504.025,1758902470.166,pre3_label3_response_coverage,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_52_46_vehicle.csv,b2f35f963bb5bff1dc3234354b317818695473a5a22d8e504d16b76943414ee2,1.0,1.0,-0.12007897347211838
291,raw_road_curvature_onset__zdq__2025_09_26_15_52_46__00005__pre3_label3_response_coverage,raw_road_curvature_onset__zdq__2025_09_26_15_52_46__00005,zdq,2025_09_26_15_52_46,579.26,1758902545.401,pre3_label3_response_coverage,原始车辆数据/zdq/Entity_Recording_2025_09_26_15_52_46_vehicle.csv,b2f35f963bb5bff1dc3234354b317818695473a5a22d8e504d16b76943414ee2,1.0,1.0,-0.12234800308942795
292,raw_road_curvature_onset__zdq__2025_09_26_16_03_48__00001__pre3_label3_response_coverage,raw_road_curvature_onset__zdq__2025_09_26_16_03_48__00001,zdq,2025_09_26_16_03_48,137.355,1758902765.602,pre3_label3_response_coverage,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,1.0,1.0,-1.8863500356674194
293,raw_road_curvature_onset__zdq__2025_09_26_16_03_48__00002__pre3_label3_response_coverage,raw_road_curvature_onset__zdq__2025_09_26_16_03_48__00002,zdq,2025_09_26_16_03_48,288.36,1758902916.607,pre3_label3_response_coverage,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,1.0,1.0,0.06161009892821312
294,raw_road_curvature_onset__zdq__2025_09_26_16_03_48__00003__pre3_label3_response_coverage,raw_road_curvature_onset__zdq__2025_09_26_16_03_48__00003,zdq,2025_09_26_16_03_48,311.5,1758902939.747,pre3_label3_response_coverage,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,1.0,1.0,-0.37332600355148315
295,raw_road_curvature_onset__zdq__2025_09_26_16_03_48__00004__pre3_label3_response_coverage,raw_road_curvature_onset__zdq__2025_09_26_16_03_48__00004,zdq,2025_09_26_16_03_48,468.955,1758903097.202,pre3_label3_response_coverage,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,1.0,1.0,-0.02042040042579174
296,raw_road_curvature_onset__zdq__2025_09_26_16_03_48__00005__pre3_label3_response_coverage,raw_road_curvature_onset__zdq__2025_09_26_16_03_48__00005,zdq,2025_09_26_16_03_48,540.1,1758903168.347,pre3_label3_response_coverage,原始车辆数据/zdq/Entity_Recording_2025_09_26_16_03_48_vehicle.csv,b2c63d3ccf6fc293998f65cd2497d8fba308ed66731f367d9c5c25c1aa505e60,1.0,1.0,-0.04433140158653259
297,raw_road_curvature_onset__zt__2025_09_28_11_20_08__00001__pre3_label3_response_coverage,raw_road_curvature_onset__zt__2025_09_28_11_20_08__00001,zt,2025_09_28_11_20_08,158.455,1759058567.658,pre3_label3_response_coverage,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,1.0,1.0,-0.832524836063385
298,raw_road_curvature_onset__zt__2025_09_28_11_20_08__00002__pre3_label3_response_coverage,raw_road_curvature_onset__zt__2025_09_28_11_20_08__00002,zt,2025_09_28_11_20_08,312.355,1759058721.558,pre3_label3_response_coverage,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,1.0,1.0,-0.06928962469100952
299,raw_road_curvature_onset__zt__2025_09_28_11_20_08__00003__pre3_label3_response_coverage,raw_road_curvature_onset__zt__2025_09_28_11_20_08__00003,zt,2025_09_28_11_20_08,330.16,1759058739.3630002,pre3_label3_response_coverage,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,1.0,1.0,-0.3824020028114319
300,raw_road_curvature_onset__zt__2025_09_28_11_20_08__00004__pre3_label3_response_coverage,raw_road_curvature_onset__zt__2025_09_28_11_20_08__00004,zt,2025_09_28_11_20_08,514.495,1759058923.698,pre3_label3_response_coverage,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,1.0,1.0,0.19704799354076385
301,raw_road_curvature_onset__zt__2025_09_28_11_20_08__00005__pre3_label3_response_coverage,raw_road_curvature_onset__zt__2025_09_28_11_20_08__00005,zt,2025_09_28_11_20_08,600.0500000000001,1759059009.253,pre3_label3_response_coverage,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,1.0,1.0,-0.4290020763874054
302,raw_road_curvature_onset__zt__2025_09_28_11_20_08__00006__pre3_label3_response_coverage,raw_road_curvature_onset__zt__2025_09_28_11_20_08__00006,zt,2025_09_28_11_20_08,603.36,1759059012.563,pre3_label3_response_coverage,原始车辆数据/zt/Entity_Recording_2025_09_28_11_20_08_vehicle.csv,a9c485c7d5de6a5ce8715616bca29b0b1c3df1fa0de5252d81cee02d43d44d9e,1.0,1.0,-0.3780379891395569
303,raw_road_curvature_onset__zx__2025_09_27_16_32_00__00001__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_16_32_00__00001,zx,2025_09_27_16_32_00,232.155,1758990952.47,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_16_32_00_vehicle.csv,9ac8233cb0ff3d513eb20502c1b6e94b2fa1349dde0ec95faa53a46b10708fb1,1.0,1.0,-0.7969170212745667
304,raw_road_curvature_onset__zx__2025_09_27_16_32_00__00002__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_16_32_00__00002,zx,2025_09_27_16_32_00,363.935,1758991084.25,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_16_32_00_vehicle.csv,9ac8233cb0ff3d513eb20502c1b6e94b2fa1349dde0ec95faa53a46b10708fb1,1.0,1.0,-0.084648497402668
305,raw_road_curvature_onset__zx__2025_09_27_16_32_00__00003__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_16_32_00__00003,zx,2025_09_27_16_32_00,385.865,1758991106.18,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_16_32_00_vehicle.csv,9ac8233cb0ff3d513eb20502c1b6e94b2fa1349dde0ec95faa53a46b10708fb1,1.0,1.0,-0.40823298692703247
306,raw_road_curvature_onset__zx__2025_09_27_16_32_00__00004__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_16_32_00__00004,zx,2025_09_27_16_32_00,591.58,1758991311.895,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_16_32_00_vehicle.csv,9ac8233cb0ff3d513eb20502c1b6e94b2fa1349dde0ec95faa53a46b10708fb1,1.0,1.0,-0.08988449722528458
307,raw_road_curvature_onset__zx__2025_09_27_16_32_00__00005__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_16_32_00__00005,zx,2025_09_27_16_32_00,683.085,1758991403.4,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_16_32_00_vehicle.csv,9ac8233cb0ff3d513eb20502c1b6e94b2fa1349dde0ec95faa53a46b10708fb1,1.0,1.0,-0.5632179975509644
308,raw_road_curvature_onset__zx__2025_09_27_16_46_13__00001__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_16_46_13__00001,zx,2025_09_27_16_46_13,153.285,1758991727.1490002,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_16_46_13_vehicle.csv,e5bc2db169a17bca0fa27ce530d67cddcb1e0c54fd5b61aa01f23ab636a868aa,1.0,1.0,-0.7077316641807556
309,raw_road_curvature_onset__zx__2025_09_27_16_46_13__00002__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_16_46_13__00002,zx,2025_09_27_16_46_13,387.34,1758991961.204,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_16_46_13_vehicle.csv,e5bc2db169a17bca0fa27ce530d67cddcb1e0c54fd5b61aa01f23ab636a868aa,1.0,1.0,0.06562440097332001
310,raw_road_curvature_onset__zx__2025_09_27_16_46_13__00003__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_16_46_13__00003,zx,2025_09_27_16_46_13,408.535,1758991982.3990002,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_16_46_13_vehicle.csv,e5bc2db169a17bca0fa27ce530d67cddcb1e0c54fd5b61aa01f23ab636a868aa,1.0,1.0,-0.04590220004320145
