episode_uid,subject_id,record_id,split,v2_0_decision,v2_0_decision_cn,v2_0_decision_detail_cn,v2_0_height_pose_issue,road_coord_is_curve_v1_9,road_coord_mapping_quality_v1_9,z_residual_range_v1_3,z_rise_from_start_v1_4,z_drop_from_start_v1_4,height_jump_suspected_v1_2,z_transient_suspected_v1_3,roadedge_or_offroad_suspected_v1_3,offroad_or_road_recovery_suspected_v1_2,current_text_has_road_keyword,current_text_has_height_keyword,old_text_has_road_keyword_goal2_used,old_text_has_height_keyword_goal2_used,later_old_context_has_road_keyword,later_old_context_has_height_keyword,z_residual_ge_0_50,z_rise_ge_0_50,actual_exclusion_reasons,actual_reason_count,recovery_priority,recovery_suggestion_cn,review_image_path,manual_keep,manual_note,missing_reason
rec_v1_txj_2025_09_27_08_53_44_0017,,,,train_noncurve_secondary_dynamic,非弯道次级动态训练候选,道路坐标显示非弯道，车辆动态为弱到中等，但伴随方向盘、速度或制动响应；作为次级训练候选。,高度微动正常,False,low_but_context_usable,0.0071260538508752,0.0041000000000011,0.0044999999999983,False,False,True,False,False,False,True,False,False,False,False,False,旧版本文字包含路边/下马路/斜坡类关键词；Goal2 episode_type 已映射为 excluded_slope_or_offroad；旧v1.3路边/路外标记,3,B_较可能可恢复,当前高度不属于明显异常，z 指标未越过 0.50；如图中无真实路边/下马路，可恢复到候选训练集。,,,,review_image_path 不存在或为空
rec_v1_hzh_2025_09_27_19_44_05_0017,,,,train_noncurve_secondary_dynamic,非弯道次级动态训练候选,道路坐标显示非弯道，车辆动态为弱到中等，但伴随方向盘、速度或制动响应；作为次级训练候选。,高度微动正常,False,low_but_context_usable,0.0073043356743021,0.0042999999999988,0.0032000000000014,False,False,True,False,False,False,True,False,False,False,False,False,旧版本文字包含路边/下马路/斜坡类关键词；Goal2 episode_type 已映射为 excluded_slope_or_offroad；旧v1.3路边/路外标记,3,B_较可能可恢复,当前高度不属于明显异常，z 指标未越过 0.50；如图中无真实路边/下马路，可恢复到候选训练集。,,,,review_image_path 不存在或为空
rec_v1_yyl_2025_09_28_09_29_01_0006,,,,train_noncurve_secondary_dynamic,非弯道次级动态训练候选,道路坐标显示非弯道，车辆动态为弱到中等，但伴随方向盘、速度或制动响应；作为次级训练候选。,高度微动正常,False,medium,0.0075706850863896,0.00469,0.00434,False,False,True,False,False,False,True,False,False,False,False,False,旧版本文字包含路边/下马路/斜坡类关键词；Goal2 episode_type 已映射为 excluded_slope_or_offroad；旧v1.3路边/路外标记,3,B_较可能可恢复,当前高度不属于明显异常，z 指标未越过 0.50；如图中无真实路边/下马路，可恢复到候选训练集。,,,,review_image_path 不存在或为空
rec_v1_yzy_2025_09_27_14_13_03_0023,,,,review_speed_brake_only,速度/制动为主但横向动态弱,速度或制动变化明显，但横向车辆动态弱；可能是纵向事件或控制样本，暂复核。,高度微动正常,False,low_but_context_usable,0.0076267120583928,0.0052749999999974,0.0027250000000016,False,False,False,True,False,False,False,False,False,False,False,False,Goal2 episode_type 已映射为 excluded_slope_or_offroad；旧v1.2路外/回路标记,2,B_较可能可恢复,当前高度不属于明显异常，z 指标未越过 0.50；如图中无真实路边/下马路，可恢复到候选训练集。,,,,review_image_path 不存在或为空
rec_v1_hzh_2025_09_26_21_17_02_0024,,,,train_noncurve_secondary_dynamic,非弯道次级动态训练候选,道路坐标显示非弯道，车辆动态为弱到中等，但伴随方向盘、速度或制动响应；作为次级训练候选。,高度微动正常,False,low_but_context_usable,0.0076325774945313,0.0070999999999994,0.0012000000000007,False,False,True,False,False,False,True,False,False,False,False,False,旧版本文字包含路边/下马路/斜坡类关键词；Goal2 episode_type 已映射为 excluded_slope_or_offroad；旧v1.3路边/路外标记,3,B_较可能可恢复,当前高度不属于明显异常，z 指标未越过 0.50；如图中无真实路边/下马路，可恢复到候选训练集。,,,,review_image_path 不存在或为空
rec_v1_txj_2025_09_27_08_40_46_0007,,,,train_noncurve_secondary_dynamic,非弯道次级动态训练候选,道路坐标显示非弯道，车辆动态为弱到中等，但伴随方向盘、速度或制动响应；作为次级训练候选。,高度微动正常,False,medium,0.0078793458611032,0.0030900000000002,0.0049299999999998,False,False,True,False,False,False,True,False,False,False,False,False,旧版本文字包含路边/下马路/斜坡类关键词；Goal2 episode_type 已映射为 excluded_slope_or_offroad；旧v1.3路边/路外标记,3,B_较可能可恢复,当前高度不属于明显异常，z 指标未越过 0.50；如图中无真实路边/下马路，可恢复到候选训练集。,,,,review_image_path 不存在或为空
rec_v1_lxy_2025_09_28_18_19_35_0016,,,,control_noncurve_weak_or_normal,非弯道弱响应/正常对照,道路坐标显示非弯道，方向盘和车辆横向动态都较弱；作为正常/弱响应对照，不直接进入极限轨迹训练。,高度微动正常,False,low_but_context_usable,0.007919421048868,0.0056999999999991,0.0025999999999992,False,False,True,False,False,False,False,False,False,False,False,False,Goal2 episode_type 已映射为 excluded_slope_or_offroad；旧v1.3路边/路外标记,2,B_较可能可恢复,当前高度不属于明显异常，z 指标未越过 0.50；如图中无真实路边/下马路，可恢复到候选训练集。,,,,review_image_path 不存在或为空
rec_v1_jy_2025_09_26_17_29_44_0008,,,,train_noncurve_secondary_dynamic,非弯道次级动态训练候选,道路坐标显示非弯道，车辆动态为弱到中等，但伴随方向盘、速度或制动响应；作为次级训练候选。,高度微动正常,False,low_but_context_usable,0.0079254351456867,0.0037000000000002,0.0051000000000005,False,False,True,False,False,False,True,False,False,False,False,False,旧版本文字包含路边/下马路/斜坡类关键词；Goal2 episode_type 已映射为 excluded_slope_or_offroad；旧v1.3路边/路外标记,3,B_较可能可恢复,当前高度不属于明显异常，z 指标未越过 0.50；如图中无真实路边/下马路，可恢复到候选训练集。,,,,review_image_path 不存在或为空
rec_v1_yzy_2025_09_27_14_26_04_0015,,,,train_noncurve_secondary_dynamic,非弯道次级动态训练候选,道路坐标显示非弯道，车辆动态为弱到中等，但伴随方向盘、速度或制动响应；作为次级训练候选。,高度微动正常,False,low_but_context_usable,0.0079717652219137,0.0018000000000011,0.0061999999999997,False,False,True,False,False,False,True,False,False,False,False,False,旧版本文字包含路边/下马路/斜坡类关键词；Goal2 episode_type 已映射为 excluded_slope_or_offroad；旧v1.3路边/路外标记,3,B_较可能可恢复,当前高度不属于明显异常，z 指标未越过 0.50；如图中无真实路边/下马路，可恢复到候选训练集。,,,,review_image_path 不存在或为空
rec_v1_zdq_2025_09_26_15_27_09_0012,,,,train_noncurve_secondary_dynamic,非弯道次级动态训练候选,道路坐标显示非弯道，车辆动态为弱到中等，但伴随方向盘、速度或制动响应；作为次级训练候选。,高度微动正常,False,low_but_context_usable,0.0081922074567213,0.0037000000000002,0.0044000000000004,False,False,True,False,False,False,True,False,False,False,False,False,旧版本文字包含路边/下马路/斜坡类关键词；Goal2 episode_type 已映射为 excluded_slope_or_offroad；旧v1.3路边/路外标记,3,B_较可能可恢复,当前高度不属于明显异常，z 指标未越过 0.50；如图中无真实路边/下马路，可恢复到候选训练集。,,,,review_image_path 不存在或为空
rec_v1_yyl_2025_09_28_09_39_01_0010,,,,review_speed_brake_only,速度/制动为主但横向动态弱,速度或制动变化明显，但横向车辆动态弱；可能是纵向事件或控制样本，暂复核。,高度微动正常,False,medium,0.0082564496189965,0.0031600000000002,0.0062899999999999,False,False,True,False,False,False,True,False,False,False,False,False,旧版本文字包含路边/下马路/斜坡类关键词；Goal2 episode_type 已映射为 excluded_slope_or_offroad；旧v1.3路边/路外标记,3,B_较可能可恢复,当前高度不属于明显异常，z 指标未越过 0.50；如图中无真实路边/下马路，可恢复到候选训练集。,,,,review_image_path 不存在或为空
rec_v1_gf_2025_09_26_10_30_12_0018,,,,review_mapping_uncertain,道路坐标映射不确定,道路坐标最近邻距离过大，不能可靠判断道路模块；全量重审中先进入道路映射复核。,高度微动正常,False,very_low_review,0.0083032641482301,9.999999999976694e-05,0.0138999999999995,False,False,True,False,False,False,False,False,False,False,False,False,Goal2 episode_type 已映射为 excluded_slope_or_offroad；旧v1.3路边/路外标记,2,B_较可能可恢复,当前高度不属于明显异常，z 指标未越过 0.50；如图中无真实路边/下马路，可恢复到候选训练集。,,,,review_image_path 不存在或为空
rec_v1_zdq_2025_09_26_15_37_30_0004,,,,train_noncurve_secondary_dynamic,非弯道次级动态训练候选,道路坐标显示非弯道，车辆动态为弱到中等，但伴随方向盘、速度或制动响应；作为次级训练候选。,高度微动正常,False,medium,0.0083057461359619,0.0037724999999992,0.0054975000000005,False,False,True,False,False,False,True,False,False,False,False,False,旧版本文字包含路边/下马路/斜坡类关键词；Goal2 episode_type 已映射为 excluded_slope_or_offroad；旧v1.3路边/路外标记,3,B_较可能可恢复,当前高度不属于明显异常，z 指标未越过 0.50；如图中无真实路边/下马路，可恢复到候选训练集。,,,,review_image_path 不存在或为空
rec_v1_hzh_2025_09_26_21_03_19_0023,,,,review_mapping_uncertain,道路坐标映射不确定,道路坐标最近邻距离过大，不能可靠判断道路模块；全量重审中先进入道路映射复核。,高度微动正常,False,very_low_review,0.0085185324344312,0.0005499999999987,0.0072000000000009,False,False,True,False,False,False,False,False,False,False,False,False,Goal2 episode_type 已映射为 excluded_slope_or_offroad；旧v1.3路边/路外标记,2,B_较可能可恢复,当前高度不属于明显异常，z 指标未越过 0.50；如图中无真实路边/下马路，可恢复到候选训练集。,,,,review_image_path 不存在或为空
rec_v1_lxy_2025_09_28_18_19_35_0020,,,,train_noncurve_vehicle_dynamic,非弯道车辆动态训练候选,道路坐标显示非弯道，按当前车辆动态重新纳入训练候选；动态信号数=2，高度微动正常。,高度微动正常,False,low_but_context_usable,0.0085617377199476,0.0045000000000001,0.0038999999999997,False,False,True,False,False,False,True,False,False,False,False,False,旧版本文字包含路边/下马路/斜坡类关键词；Goal2 episode_type 已映射为 excluded_slope_or_offroad；旧v1.3路边/路外标记,3,B_较可能可恢复,当前高度不属于明显异常，z 指标未越过 0.50；如图中无真实路边/下马路，可恢复到候选训练集。,,,,review_image_path 不存在或为空
rec_v1_zx_2025_09_27_17_45_11_0010,,,,train_noncurve_vehicle_dynamic,非弯道车辆动态训练候选,道路坐标显示非弯道，按当前车辆动态重新纳入训练候选；动态信号数=2，高度微动正常。,高度微动正常,False,medium,0.0086097329661436,0.0072650000000002,0.0014750000000001,False,False,True,False,False,False,True,False,False,False,False,False,旧版本文字包含路边/下马路/斜坡类关键词；Goal2 episode_type 已映射为 excluded_slope_or_offroad；旧v1.3路边/路外标记,3,B_较可能可恢复,当前高度不属于明显异常，z 指标未越过 0.50；如图中无真实路边/下马路，可恢复到候选训练集。,,,,review_image_path 不存在或为空
rec_v1_zdq_2025_09_26_15_27_09_0006,,,,train_noncurve_secondary_dynamic,非弯道次级动态训练候选,道路坐标显示非弯道，车辆动态为弱到中等，但伴随方向盘、速度或制动响应；作为次级训练候选。,高度微动正常,False,medium,0.0086330374195355,0.0059500000000003,0.0046599999999994,False,False,True,False,False,False,True,False,False,False,False,False,旧版本文字包含路边/下马路/斜坡类关键词；Goal2 episode_type 已映射为 excluded_slope_or_offroad；旧v1.3路边/路外标记,3,B_较可能可恢复,当前高度不属于明显异常，z 指标未越过 0.50；如图中无真实路边/下马路，可恢复到候选训练集。,,,,review_image_path 不存在或为空
rec_v1_zx_2025_09_27_18_07_01_0017,,,,train_noncurve_vehicle_dynamic,非弯道车辆动态训练候选,道路坐标显示非弯道，按当前车辆动态重新纳入训练候选；动态信号数=2，高度微动正常。,高度微动正常,False,medium,0.0086339883981638,0.0052049999999992,0.0033250000000002,False,False,True,False,False,False,True,False,False,False,False,False,旧版本文字包含路边/下马路/斜坡类关键词；Goal2 episode_type 已映射为 excluded_slope_or_offroad；旧v1.3路边/路外标记,3,B_较可能可恢复,当前高度不属于明显异常，z 指标未越过 0.50；如图中无真实路边/下马路，可恢复到候选训练集。,,,,review_image_path 不存在或为空
rec_v1_zx_2025_09_27_17_45_11_0002,,,,train_curve_normal_or_weak,弯道普通/弱侧倾训练候选,道路坐标确认在弯道，车辆动态较弱或更像正常过弯；保留为弯道普通/弱侧倾训练候选。,高度微动正常,True,high,0.0087354361427193,0.010936,0.001286,False,False,True,False,False,False,True,False,False,True,False,False,旧版本文字包含路边/下马路/斜坡类关键词；Goal2 episode_type 已映射为 excluded_slope_or_offroad；旧v1.3路边/路外标记,3,B_较可能可恢复,当前高度不属于明显异常，z 指标未越过 0.50；如图中无真实路边/下马路，可恢复到候选训练集。,,,,review_image_path 不存在或为空
rec_v1_hzh_2025_09_26_20_50_27_0030,,,,review_mapping_uncertain,道路坐标映射不确定,道路坐标最近邻距离过大，不能可靠判断道路模块；全量重审中先进入道路映射复核。,高度微动正常,False,very_low_review,0.0087609340331873,0.004999999999999,0.0038,False,False,True,False,False,False,True,False,False,False,False,False,旧版本文字包含路边/下马路/斜坡类关键词；Goal2 episode_type 已映射为 excluded_slope_or_offroad；旧v1.3路边/路外标记,3,B_较可能可恢复,当前高度不属于明显异常，z 指标未越过 0.50；如图中无真实路边/下马路，可恢复到候选训练集。,,,,review_image_path 不存在或为空
